symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0732,2026-04-08T00:00:00Z,285919,295311,296451,285750,269708,25603,9.49,9080599,27732449342,4.01,1.49,0.00,0,4750184,4330415,812119696000,736470416000,2556922128,6374024704,4256965872,2117058832,7144169984,6704306688,439863296,7387343360,8343390464,-956047104,6082438144,7683312896,-1600874752,9.22,7.63,1.59,-3.45,-5.77,0,13,13,0,0,0,0,39.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0733,2026-04-08T00:00:00Z,137690,139665,139665,137473,135460,4205,3.10,9089599,10713760305,4.29,1.30,0.00,0,4767446,4322153,178436437000,163671405000,17560080,1250377552,1123615776,126761776,2474741952,2583943648,-109201696,3398623904,3189425664,209198240,3258109376,3480410400,-222301024,0.16,1.18,-1.02,1.95,-2.07,0,28,27,1,0,0,0,57.42,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0734,2026-04-08T00:00:00Z,44491,45023,45039,44491,43736,1287,2.94,2420687,2174845975,2.02,1.73,0.00,0,1254565,1166122,141569129000,119568757000,-123737040,152406347,212666139,-60259792,429951216,493428464,-63477248,683919552,571937760,111981792,852532864,840777616,11755248,-5.69,-2.77,-2.92,5.15,0.54,0,18,17,0,1,0,0,21.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0735,2026-04-08T00:00:00Z,164741,169575,169575,164741,161077,8498,5.28,12837934,30416872366,2.64,1.49,0.00,0,7383398,5454536,1294230672000,1167559424000,1072512496,3668928640,2921750416,747178224,7411312640,7085978368,325334272,9362254592,10258036224,-895781632,9141930240,9285788672,-143858432,3.53,2.46,1.07,-2.95,-0.47,0,91,90,0,1,0,0,45.68,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0736,2026-04-08T00:00:00Z,116971,121201,121201,116971,114778,6423,5.60,17591087,28117008526,1.34,1.46,0.00,0,10322308,7268779,3128729680000,1069284000000,1784728816,4864571392,3262745616,1601825776,6926427904,6743524864,182903040,8156679680,9556530944,-1399851264,7564853248,7926384384,-361531136,6.35,5.70,0.65,-4.98,-1.29,0,40,38,2,0,0,0,17.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0737,2026-04-08T00:00:00Z,116991,121233,121233,116991,114371,6862,6.00,26785283,60225017602,3.81,1.59,0.00,0,14712920,12072363,1787325008000,1559398768000,2314095360,8080282112,6068011264,2012270848,14576018944,14274194432,301824512,19042193152,20394709760,-1352516608,16881227520,17783464960,-902237440,3.84,3.34,0.50,-2.25,-1.50,0,136,134,1,1,0,0,6220.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0738,2026-04-08T00:00:00Z,64587,65913,65913,64587,64062,1851,2.89,17064484,16201056673,2.26,1.53,0.00,0,8630601,8433883,599618512000,576279744000,-1182874096,2526348048,3510879328,-984531280,3608552512,3806895328,-198342816,4644164096,4468995328,175168768,4735245056,3727539888,1007705168,-7.30,-6.08,-1.22,1.08,6.22,0,27,26,1,0,0,0,31.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0739,2026-04-08T00:00:00Z,232238,238428,238455,232110,225874,12554,5.56,8776504,12412056967,2.15,1.41,0.00,0,4988555,3787948,798695968000,703363520000,822637360,1882926960,1117300064,765626896,3025441424,2968430960,57010464,3557580688,4035654576,-478073888,3570147456,3878776544,-308629088,6.63,6.17,0.46,-3.85,-2.49,0,34,34,0,0,0,0,24.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0740,2026-04-08T00:00:00Z,65425,67192,67219,65425,64626,2566,3.97,3284026,2003903447,2.44,1.68,0.00,0,2069026,1214999,90672276000,83606148000,38276670,133918080,143776882,-9858802,484231232,436095760,48135472,607068640,677672144,-70603504,727877040,695550192,32326848,1.91,-0.49,2.40,-3.52,1.61,0,16,16,0,0,0,0,-149.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0742,2026-04-08T00:00:00Z,196561,201819,201819,196561,192580,9239,4.80,226902300,655429932779,4.35,1.35,0.00,0,126300529,100601771,18499386624000,14984902400000,19820900352,106807635968,89612705792,17194930176,168354017280,165728047104,2625970176,198884888576,211771400192,-12886511616,165594988544,172529381376,-6934392832,3.02,2.62,0.40,-1.97,-1.06,0,1349,1308,35,6,0,0,68.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0743,2026-04-08T00:00:00Z,131372,133907,133911,131267,129215,4692,3.63,66769749,276101038587,1.43,1.46,0.00,0,36890309,29879439,16467815424000,14213596160000,18208846848,74749337600,59420269568,15329068032,76156588032,73276809216,2879778816,74632904704,85366517760,-10733613056,42437934336,49913168896,-7475234560,6.59,5.55,1.04,-3.89,-2.71,0,100,96,4,0,0,0,27.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0800,2026-04-08T00:00:00Z,184410,189987,189987,184410,180544,9443,5.23,197697092,401446106633,2.84,1.46,0.00,0,111517668,86179424,13804165632000,12402694144000,20138429696,69955059712,50594579200,19360480512,102896185344,102118236160,777949184,116577828864,127446986752,-10869157888,101741670400,110667816960,-8926146560,5.02,4.82,0.19,-2.71,-2.22,0,702,689,12,1,0,0,55.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0801,2026-04-08T00:00:00Z,146349,150151,150151,146320,143088,7063,4.94,13353240,31113286451,3.05,1.56,0.00,0,7643146,5710095,887863968000,835311424000,1963004048,5347124992,4020079728,1327045264,8415182592,7779223808,635958784,9572871168,10433780992,-860909824,7086298112,8181144320,-1094846208,6.31,4.27,2.04,-2.77,-3.52,0,45,45,0,0,0,0,101.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0802,2026-04-08T00:00:00Z,218372,224094,224094,218372,213531,10563,4.95,63576558,192530950616,2.42,1.36,0.00,0,36520800,27055758,7313751296000,6084107776000,9567489792,39015254528,30982685440,8032569088,50499540480,48964619776,1534920704,57912318208,63994829824,-6082511616,40204521984,43588526080,-3384004096,4.97,4.17,0.80,-3.16,-1.76,0,271,268,2,1,0,0,45.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0803,2026-04-08T00:00:00Z,78683,80414,80414,78683,77636,2778,3.58,8977912,7555378307,3.03,1.04,0.00,0,4485360,4492552,210647247000,189964080000,780800,510597616,583815472,-73217856,1701000528,1627001872,73998656,2362116240,2470174224,-108057984,2705244512,2590906160,114338352,0.01,-0.97,0.98,-1.43,1.51,0,41,39,2,0,0,0,-72.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0804,2026-04-08T00:00:00Z,127811,130820,130820,127811,125453,5367,4.28,594937184,1180672037276,2.95,1.25,0.00,0,325641060,269296124,41911954688000,35296092160000,51535265792,202075709440,157835042816,44240666624,296449949696,289155350528,7294599168,349995331584,376967413760,-26972082176,302469296128,327032479744,-24563183616,4.36,3.75,0.62,-2.28,-2.08,0,1729,1651,72,6,0,0,42.94,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0805,2026-04-08T00:00:00Z,143835,147063,147063,142785,142903,4160,2.91,4376882,5339570221,2.06,1.06,0.00,0,2410320,1966563,223118523000,211560198000,279551904,613473776,412513488,200960288,1222446432,1143854816,78591616,1787126960,1732805824,54321136,1608354304,1942227344,-333873040,5.24,3.76,1.47,1.02,-6.25,0,12,11,1,0,0,0,63.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0806,2026-04-08T00:00:00Z,114130,115008,115008,113183,112453,2555,2.27,9523620,13048744359,2.85,1.04,0.00,0,4685067,4838553,589950368000,498152640000,-244699088,904536976,1178664304,-274127328,2928659408,2899231168,29428240,4232911088,4267573120,-34662032,4707836928,4428475904,279361024,-1.88,-2.10,0.23,-0.27,2.14,0,44,39,5,0,0,0,64.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0807,2026-04-08T00:00:00Z,94070,95666,95666,94070,92516,3150,3.40,4093500,4522392719,2.03,0.97,0.00,0,2208348,1885151,246897751000,229368463000,7445648,319065712,322719072,-3653360,934299216,923200208,11099008,1459270224,1423591744,35678480,1710276576,1753400704,-43124128,0.16,-0.08,0.25,0.79,-0.95,0,18,18,0,0,0,0,49.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0808,2026-04-08T00:00:00Z,211010,216961,216961,211010,207570,9391,4.52,52914305,105446006267,3.11,1.13,0.00,0,29786800,23127505,3616174352000,3404895584000,3776254720,14929367808,11044793344,3884574464,24586609664,24694929408,-108319744,31609319680,34429273088,-2819953408,31751763712,32678662656,-926898944,3.58,3.68,-0.10,-2.67,-0.88,0,180,174,6,0,0,0,92.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0809,2026-04-08T00:00:00Z,123236,128278,128278,123236,120453,7825,6.50,54689874,79438768915,4.04,1.45,0.00,0,30514244,24175631,1981402480000,1801420944000,6615474432,14343887872,7863464192,6480423680,18253020416,18117969664,135050752,22765832448,26252817152,-3486984704,22262227712,25224102912,-2961875200,8.33,8.16,0.17,-4.39,-3.73,0,140,138,2,0,0,0,154.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0811,2026-04-08T00:00:00Z,223192,225208,225208,222767,221229,3979,1.80,7569390,24898920700,0.80,1.15,0.00,0,4166465,3402925,7768164864000,4900334848000,1130463664,4312980736,3620400720,692580016,6764850944,6326967296,437883648,8036718592,8562138880,-525420288,4995868416,5600912128,-605043712,4.54,2.78,1.76,-2.11,-2.43,0,32,30,2,0,0,0,21.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0812,2026-04-08T00:00:00Z,177838,181154,181157,177838,174275,6879,3.95,31259256,106610823752,2.56,1.24,0.00,0,16302219,14957038,4278616576000,3507969088000,6762574848,27767269888,21439114496,6328155392,28420366592,27985947136,434419456,28345001984,32128967424,-3783965440,18555619584,21463502336,-2907882752,6.34,5.94,0.41,-3.55,-2.73,0,184,178,4,2,0,0,31.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0813,2026-04-08T00:00:00Z,103108,105238,105248,103108,101368,3870,3.82,43543907,44824367665,1.60,1.12,0.00,0,24991368,18552539,2601666608000,2235383280000,2678911376,6631605504,4286758768,2344846736,10603783680,10269719040,334064640,13269602304,14770398464,-1500796160,13341658368,14513209856,-1171551488,5.98,5.23,0.75,-3.35,-2.61,0,149,143,5,1,0,0,145.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0814,2026-04-08T00:00:00Z,189678,195514,195514,189678,185812,9702,5.22,30905826,54040520837,2.61,1.13,0.00,0,16745283,14160543,2288431376000,1950630336000,1788539392,7677873920,5887567360,1790306560,12388625664,12390392832,-1767168,16066003712,17506436608,-1440432896,16596986112,16933533440,-336547328,3.31,3.31,0.00,-2.67,-0.62,0,99,99,0,0,0,0,76.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0815,2026-04-08T00:00:00Z,5194625,5227716,5240554,5175145,5139099,88617,1.72,81768863,85056648142,8.53,1.59,0.00,0,39503528,42265335,1039743216000,977290960000,-2913023488,9819973888,11768472064,-1948498176,18419337728,19383863040,-964525312,25663977728,25192447488,471530240,27358606848,24917113600,2441493248,-3.42,-2.29,-1.13,0.55,2.87,0,99,63,34,2,0,0,-277.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0816,2026-04-08T00:00:00Z,564124,557069,571596,547970,544018,13051,2.40,11922998,11517005393,19.04,1.36,0.00,0,5421295,6501703,80050682000,70881630000,-840618048,1459852544,1958860288,-499007744,2393643616,2735253920,-341610304,3336472800,3183908448,152564352,3692416512,3004362800,688053712,-7.30,-4.33,-2.97,1.32,5.97,0,6,5,1,0,0,0,101.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0817,2026-04-08T00:00:00Z,2561,2581,2581,2538,2565,16,0.62,32433387,41732311665,6.30,1.42,0.00,0,15044766,17388622,479435152000,457581792000,-1084207616,6068038656,6555176704,-487138048,9394842624,9991912192,-597069568,12668294656,12217391616,450903040,11997939712,11364635392,633304320,-2.60,-1.17,-1.43,1.08,1.52,0,33,20,12,1,0,0,55.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0818,2026-04-08T00:00:00Z,174150,177704,177704,173382,174749,2955,1.69,4954116,3290661274,1.66,1.24,0.00,0,2489369,2464747,269644736000,187506419000,-22529131,252740149,276908224,-24168075,747849552,746210608,1638944,979664624,1029011248,-49346624,1235203136,1163327392,71875744,-0.68,-0.73,0.05,-1.50,2.18,0,9,7,2,0,0,0,26.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0821,2026-04-08T00:00:00Z,145808,148985,148985,145808,143153,5832,4.07,419628207,1040907066816,1.08,1.37,0.00,0,233951268,185676939,79021395968000,62211216640000,54423367680,232020205568,184554618880,47465586688,281166163968,274208382976,6957780992,294654935040,320282529792,-25627594752,206394888192,235190661120,-28795772928,5.23,4.56,0.67,-2.46,-2.77,0,569,534,34,1,0,0,15.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0822,2026-04-08T00:00:00Z,69775,71108,71115,69775,68728,2380,3.46,6646343,3997926652,1.34,1.05,0.00,0,4046405,2599939,338059744000,316215248000,396674656,801238288,440058208,361180080,980597040,945102464,35494576,1091143856,1236299296,-145155440,1010668928,1262188144,-251519216,9.92,9.03,0.89,-3.63,-6.29,0,17,17,0,0,0,0,-3.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0823,2026-04-08T00:00:00Z,170354,174071,174071,170354,167582,6489,3.87,36765038,92918125334,1.97,1.30,0.00,0,19820673,16944365,4120667104000,3364441360000,2038746112,14174259968,12464739072,1709520896,22955973120,22626747904,329225216,27807415040,29023092480,-1215677440,25914416128,26737484800,-823068672,2.19,1.84,0.35,-1.31,-0.89,0,173,159,13,1,0,0,26.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0825,2026-04-08T00:00:00Z,102948,104442,104442,102948,101528,2914,2.87,37069625,32526529260,1.74,1.19,0.00,0,20393027,16676599,2427690288000,2263747968000,1433370176,4404675840,3469073856,935601984,7382507520,6884739328,497768192,9658356992,10242633984,-584276992,10192902656,11039780608,-846877952,4.41,2.88,1.53,-1.80,-2.60,0,152,143,8,1,0,0,34.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0830,2026-04-08T00:00:00Z,115740,119230,119230,115740,113424,5806,5.12,107453176,170278681963,1.61,1.54,0.00,0,61002209,46450966,9390470144000,7965673728000,13078282752,32869291264,20496586752,12372704512,42447481856,41741903616,705578240,48935361024,55619611904,-6684250880,42464912128,48832480256,-6367568128,7.68,7.27,0.41,-3.93,-3.74,0,232,227,4,1,0,0,13.88,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0832,2026-04-08T00:00:00Z,264738,272504,272504,264738,258622,13882,5.37,61937476,129121566268,2.58,1.44,0.00,0,36257747,25679729,5789647104000,5125719040000,6763280384,22268378624,15584254208,6684124416,32193863680,32114707712,79155968,38034017024,41912381952,-3878364928,33571229184,36414463744,-2843234560,5.24,5.18,0.06,-3.00,-2.20,0,200,197,2,1,0,0,32.98,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0833,2026-04-08T00:00:00Z,228608,236029,236029,228608,223132,12897,5.78,71254047,140929691803,3.07,1.52,0.00,0,40451390,30802657,4202482032000,3737188992000,9069151744,27024009472,19275570432,7748439040,35039673088,33718960384,1320712704,40184322048,43938474496,-3754152448,35005009408,40301241856,-5296232448,6.44,5.50,0.94,-2.66,-3.76,0,227,227,0,0,0,0,40.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0834,2026-04-08T00:00:00Z,166342,169362,169362,166342,164372,4990,3.04,39623616,31291984257,2.45,1.13,0.00,0,21669772,17953843,1702314688000,1378761024000,681827632,3042519744,2825795984,216723760,7444382720,6979278848,465103872,9450476032,9950058752,-499582720,10481575936,10635595008,-154019072,2.18,0.69,1.49,-1.60,-0.49,0,146,137,9,0,0,0,44.90,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0835,2026-04-08T00:00:00Z,214997,220199,220199,214997,210910,9289,4.40,40477204,93137228732,2.19,1.31,0.00,0,23528142,16949063,4890279936000,4252381792000,6068129536,17443446784,12497001472,4946445312,24101212672,22979528448,1121684224,27454956544,30125552896,-2670596352,22100848128,25498381056,-3397532928,6.52,5.31,1.20,-2.87,-3.65,0,104,102,2,0,0,0,20.49,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0837,2026-04-08T00:00:00Z,109354,111184,111184,109354,107442,3742,3.48,32208839,43353009065,2.54,1.23,0.00,0,16234257,15974582,4561025792000,2028279744000,1394182912,5820574208,4823001856,997572352,10681634304,10285023744,396610560,13246648576,13918372864,-671724288,12460552192,13130152704,-669600512,3.22,2.30,0.91,-1.55,-1.54,0,97,89,7,1,0,0,15.30,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0838,2026-04-08T00:00:00Z,123726,125556,125556,123589,122384,3172,2.59,20042108,16397078429,2.39,1.13,0.00,0,10764404,9277704,767587344000,752183360000,432530736,1779088160,1485301952,293786208,3719016592,3580272064,138744528,5020316160,5353732608,-333416448,5456816128,5555930368,-99114240,2.64,1.79,0.85,-2.03,-0.60,0,56,49,7,0,0,0,31.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0839,2026-04-08T00:00:00Z,211715,218754,218755,211715,207199,11555,5.58,12296317,17621713355,4.61,1.84,0.00,0,7098975,5197342,378621632000,335992208000,945861472,2166521408,1546324496,620196912,4329300480,4003635920,325664560,5313512960,5536177920,-222664960,5206690304,5840129536,-633439232,5.37,3.52,1.85,-1.26,-3.59,0,43,43,0,0,0,0,236.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0840,2026-04-08T00:00:00Z,356900,367853,367865,356145,348821,19032,5.46,55141348,120676264821,3.34,1.51,0.00,0,31021248,24120100,3338373280000,2981390592000,6751117056,25035206144,18299808768,6735397376,30609611776,30593892096,15719680,35411509248,38866300416,-3454791168,26250359552,29539437056,-3289077504,5.59,5.58,0.01,-2.86,-2.73,0,132,127,3,2,0,0,73.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0841,2026-04-08T00:00:00Z,140866,142111,142111,140164,138781,3330,2.40,10638981,18894628102,2.76,1.15,0.00,0,5050805,5588176,851644160000,803756096000,197648064,2210040016,2124688656,85351360,4414083072,4301786368,112296704,5826742528,6161442560,-334700032,5958953984,5819670272,139283712,1.05,0.45,0.59,-1.77,0.74,0,69,61,8,0,0,0,57.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0842,2026-04-08T00:00:00Z,279086,289089,289089,278812,272222,16867,6.20,12178135,42217479079,5.18,1.70,0.00,0,6757250,5420885,1019607744000,874845584000,4743944448,9843301888,6563105536,3280196352,10826338304,9362590208,1463748096,11471495680,12446073856,-974578176,9129280512,12898646784,-3769366272,11.24,7.77,3.47,-2.31,-8.93,0,40,40,0,0,0,0,53.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0843,2026-04-08T00:00:00Z,183499,187268,187268,183499,185780,1488,0.80,64009249,66001518433,1.46,1.18,0.00,0,32083535,31925714,6478930944000,4211112512000,-1302320896,9455914752,9815090688,-359175936,15240248064,16183393024,-943144960,19380352000,19388666112,-8314112,19292769536,18007488256,1285281280,-1.97,-0.54,-1.43,-0.01,1.95,0,126,90,36,0,0,0,17.48,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0845,2026-04-08T00:00:00Z,178548,185144,185144,178548,174520,10624,6.09,67046837,119287772784,3.86,1.55,0.00,0,38704966,28341872,3292501168000,3031860992000,9260908544,21287171840,12614481664,8672690176,29299910912,28711692544,588218368,35868318208,40396660224,-4528342016,30386849536,35096925440,-4710075904,7.76,7.27,0.49,-3.80,-3.95,0,151,147,3,1,0,0,127.78,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0847,2026-04-08T00:00:00Z,98915,102377,102379,98915,97512,4865,4.99,25658718,22191362396,3.52,1.59,0.00,0,14886694,10772023,621724032000,564441984000,1863887888,3271271104,1889398448,1381872656,5728206336,5246191104,482015232,6394728960,7134665984,-739937024,6093448960,7127642624,-1034193664,8.40,6.23,2.17,-3.33,-4.66,0,64,62,2,0,0,0,-1788.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0849,2026-04-08T00:00:00Z,207944,212172,212172,207944,205766,6406,3.11,4062254,4011324461,1.18,0.97,0.00,0,2283347,1778907,238255763000,237482418000,-13159824,401129312,383011920,18117392,901422784,932700000,-31277216,1286692208,1340066832,-53374624,1328855472,1262321024,66534448,-0.33,0.45,-0.78,-1.33,1.66,0,10,10,0,0,0,0,7.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0850,2026-04-08T00:00:00Z,96374,98317,98317,96374,94885,3432,3.62,4904085,2662592008,1.08,1.25,0.00,0,2321794,2582290,248329261000,219559725000,379396240,704220528,316650864,387569664,587012704,595186128,-8173424,585354240,794793488,-209439248,693732384,863689392,-169957008,14.25,14.56,-0.31,-7.87,-6.38,0,16,16,0,0,0,0,-8.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0852,2026-04-08T00:00:00Z,223240,225779,225779,222344,220920,4859,2.20,35359275,50240442424,2.61,1.29,0.00,0,17855631,17503644,1827698912000,1639199024000,1982194944,6184739840,4738619648,1446120192,11667366144,11131291392,536074752,15561495040,16085112576,-523617536,15662136576,17102431488,-1440294912,3.95,2.88,1.07,-1.04,-2.87,0,115,102,12,1,0,0,33.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0853,2026-04-08T00:00:00Z,144326,148260,148292,144326,141440,6820,4.82,20308176,19468041717,1.98,1.54,0.00,0,11444315,8863861,2824543792000,836483200000,1267037632,3469834880,2461305792,1008529088,4819150592,4560642048,258508544,5627174656,6151547904,-524373248,5053389056,5785371648,-731982592,6.51,5.18,1.33,-2.69,-3.76,0,34,34,0,0,0,0,17.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0854,2026-04-08T00:00:00Z,424254,437792,437792,424254,414519,23273,5.61,273251010,562989353130,3.48,1.40,0.00,0,150540787,122710222,17464807936000,15181288192000,27725627392,101183016960,75055411200,26127605760,141439488000,139841466368,1598021632,164789420032,178735026176,-13945606144,140434821120,153955561472,-13520740352,4.92,4.64,0.28,-2.48,-2.40,0,754,745,9,0,0,0,54.16,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0855,2026-04-08T00:00:00Z,281977,293482,293527,280072,273335,20147,7.37,4322674,6485325169,5.87,1.18,0.00,0,2206594,2116081,94465720000,89475285000,109860496,1165868080,922953952,242914128,1517146432,1650200064,-133053632,1850964080,1976859872,-125895792,1812396656,1796361376,16035280,1.69,3.75,-2.05,-1.94,0.25,0,7,7,0,0,0,0,465.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0856,2026-04-08T00:00:00Z,211484,213090,213090,210268,208923,4167,1.99,13318873,15393140648,3.64,1.12,0.00,0,6717996,6600877,428636160000,399629104000,422634176,1826495296,1403922688,422572608,3584926816,3584865248,61568,4784338432,4859791360,-75452928,4818868224,5166049536,-347181312,2.75,2.75,0.00,-0.49,-2.26,0,36,31,5,0,0,0,35.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0859,2026-04-08T00:00:00Z,214723,221579,221579,214723,209931,11648,5.55,42070731,90154563245,2.56,1.55,0.00,0,24886670,17184061,2813393472000,2443907152000,3910915328,18526288128,15329390592,3196897536,23484411136,22770393344,714017792,24899530240,26658643456,-1759113216,21019196928,23081241344,-2062044416,4.34,3.55,0.79,-1.95,-2.29,0,98,98,0,0,0,0,53.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0860,2026-04-08T00:00:00Z,220436,227870,227870,220436,214929,12941,6.02,37862307,96370553921,2.26,1.38,0.00,0,21552436,16309871,3157655680000,2850131552000,3722717696,17922082816,13191262464,4730820352,26932054016,27940156672,-1008102656,25379312128,29069141504,-3689829376,23614814208,23635569664,-20755456,3.86,4.91,-1.05,-3.83,-0.02,0,126,122,3,1,0,0,51.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
BK0861,2026-04-08T00:00:00Z,163987,168494,168498,163987,160469,8025,5.00,17447449,26384721151,1.98,1.30,0.00,0,9664693,7782756,1013892416000,956856512000,791928416,3105677504,2336833632,768843872,6182630912,6159546368,23084544,8087824384,8975776256,-887951872,8355733248,8246294272,109438976,3.00,2.91,0.09,-3.37,0.41,0,86,85,0,1,0,0,22.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-04-08T17:48:40.236258495+08:00
