symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1428,2026-09-01T00:00:00Z,430334,429317,431546,425913,429813,-496,-0.12,7957139,12050477387,2.98,0.93,0.00,0,3661137,4296002,468564240000,379165744000,-249463216,577123184,714259040,-137135856,2313318992,2425646352,-112327360,3886779808,3874588304,12191504,4827500544,4578913536,248587008,-2.07,-1.14,-0.93,0.10,2.06,0,81,41,39,1,0,0,80.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1429,2026-09-01T00:00:00Z,205742,209143,209801,205521,206031,3112,1.51,2569072,3085989864,1.53,1.14,0.00,0,1317891,1251181,233644036000,223894805000,-32832842,167378855,207024593,-39645738,554658448,547845552,6812896,1066034032,1036203520,29830512,1231454480,1207542528,23911952,-1.06,-1.28,0.22,0.97,0.77,0,25,22,3,0,0,0,17.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1430,2026-09-01T00:00:00Z,379153,378443,380104,375290,378545,-102,-0.03,1487753,3146422093,4.05,1.14,0.00,0,747950,739803,89293320000,73552936000,-130145699,259571949,326587440,-67015491,585361488,648491696,-63130208,950066800,931267264,18799536,1270777568,1159660144,111117424,-4.14,-2.13,-2.01,0.60,3.53,0,18,12,6,0,0,0,114.49,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1431,2026-09-01T00:00:00Z,330856,330347,332413,324503,329863,484,0.15,1657936,2011059695,2.98,1.24,0.00,0,725393,932543,101328893000,100197696000,-105293452,165109315,157832783,7276532,362754496,475324480,-112569984,645919040,595850496,50068544,799971888,744746976,55224912,-5.24,0.36,-5.60,2.49,2.75,0,10,3,7,0,0,0,-99.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1432,2026-09-01T00:00:00Z,219060,226836,231530,218872,221378,5458,2.47,10469581,6192895956,10.92,2.02,0.00,0,5256752,5212829,101667815000,99269181000,-195294272,581805216,790546160,-208740944,1366606784,1353160112,13446672,2052295904,1866998032,185297872,2042685536,2032689136,9996400,-3.15,-3.37,0.22,2.99,0.16,0,6,6,0,0,0,0,25.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1433,2026-09-01T00:00:00Z,341091,354734,358172,340639,343396,11338,3.30,3245688,2562400983,3.80,1.01,0.00,0,1615818,1629871,84854497000,66059858000,228923754,294515392,124056134,170459258,594341040,535876544,58464496,741476768,875907232,-134430464,798493728,875156784,-76663056,8.93,6.65,2.28,-5.25,-2.99,0,10,9,0,1,0,0,17.92,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1434,2026-09-01T00:00:00Z,240632,240952,247704,240132,239691,1261,0.53,1275082,4296480404,1.45,1.10,0.00,0,592770,682312,338631504000,331080656000,215835584,514619104,502989440,11629664,1206140720,1001934800,204205920,1295107344,1351509040,-56401696,1224390528,1383824416,-159433888,5.02,0.27,4.75,-1.31,-3.71,0,4,3,1,0,0,0,15.68,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1435,2026-09-01T00:00:00Z,319136,323805,328615,318890,320458,3347,1.04,5317280,5592531003,2.99,1.14,0.00,0,2870096,2447184,205638978000,195995299000,86631024,563583472,535275696,28307776,1464777920,1406454672,58323248,1784990624,1827239008,-42248384,1696227152,1740609808,-44382656,1.55,0.51,1.04,-0.76,-0.79,0,9,7,2,0,0,0,24.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1436,2026-09-01T00:00:00Z,295032,304489,306443,294839,296864,7625,2.57,5594302,6274861337,3.00,1.37,0.00,0,2927189,2667113,223050432000,202930916000,166901680,356709136,281574352,75134784,1391525296,1299758400,91766896,2073253312,2153949984,-80696672,2242258800,2301296816,-59038016,2.66,1.20,1.46,-1.29,-0.94,0,34,32,2,0,0,0,36.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1437,2026-09-01T00:00:00Z,721936,716169,721936,710094,723208,-7039,-0.97,2142185,4830235363,2.93,1.18,0.00,0,979150,1163035,165205236000,136138593000,-176025344,360943552,572376304,-211432752,1032096928,996689520,35407408,1560570976,1432611472,127959504,1723359472,1668059744,55299728,-3.64,-4.38,0.73,2.65,1.14,0,22,8,14,0,0,0,49.19,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1438,2026-09-01T00:00:00Z,860614,858070,862285,847375,860332,-2262,-0.26,1767558,3507121324,4.62,1.32,0.00,0,880152,887406,165070781000,142645298000,-97152701,232135455,247190700,-15055245,640593280,722690736,-82097456,1193933968,1056927440,137006528,1402675120,1442528944,-39853824,-2.77,-0.43,-2.34,3.91,-1.14,0,13,5,7,1,0,0,81.08,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1439,2026-09-01T00:00:00Z,371251,364594,371251,361290,370583,-5989,-1.62,3878044,8192018376,3.83,1.01,0.00,0,1723586,2154458,225493512000,162860728000,-236356528,731774704,934534624,-202759920,1782481568,1816078176,-33596608,2574538496,2607950576,-33412080,2959239888,2700764416,258475472,-2.89,-2.48,-0.41,-0.41,3.16,0,21,5,15,1,0,0,119.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1440,2026-09-01T00:00:00Z,525802,526122,526700,520637,526020,102,0.02,3353491,5621316013,3.77,0.85,0.00,0,1771295,1582196,123245968000,104867269000,-60676656,391328720,389862960,1465760,1120437456,1182579872,-62142416,1774528992,1801985488,-27456496,2180841600,2079623904,101217696,-1.08,0.03,-1.11,-0.49,1.80,0,21,13,8,0,0,0,55.98,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1441,2026-09-01T00:00:00Z,421163,428753,429834,419694,421869,6884,1.63,914427,1221937462,2.04,0.96,0.00,0,460943,453484,55299329000,41082562000,55561459,54068705,65083080,-11014375,238062507,171486673,66575834,395494416,357269712,38224704,424253584,488881616,-64628032,4.55,-0.90,5.45,3.13,-5.29,0,15,11,4,0,0,0,317.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1442,2026-09-01T00:00:00Z,178961,182601,183213,178710,179634,2967,1.65,477001,479933424,2.10,0.97,0.00,0,228143,248857,25705311000,23584666000,-7252800,12850780,11944145,906635,68331091,76490526,-8159435,158347843,166527543,-8179700,234820226,219387727,15432499,-1.51,0.19,-1.70,-1.70,3.22,0,6,4,2,0,0,0,69.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1443,2026-09-01T00:00:00Z,426958,421094,427735,418479,427328,-6234,-1.46,197848,717957984,1.90,0.95,0.00,0,90720,107128,41778290000,41532650000,-73311841,7926184,34366912,-26440728,104626598,151497711,-46871113,229706742,264115114,-34408372,367272592,259552374,107720218,-10.21,-3.68,-6.53,-4.79,15.00,0,2,1,1,0,0,0,57.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1444,2026-09-01T00:00:00Z,795891,807683,810479,795584,794480,13203,1.66,33198807,50505034114,3.86,1.41,0.00,0,17099724,16099083,1365031328000,1184399088000,436989952,5027215872,4655856896,371358976,11215987712,11150356736,65630976,15776025088,16210875136,-434850048,17105331712,17023382528,81949184,0.87,0.74,0.13,-0.86,0.16,0,138,103,33,2,0,0,-185.35,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1445,2026-09-01T00:00:00Z,527247,530829,533197,526183,528376,2453,0.46,2728567,5225817474,1.54,1.09,0.00,0,1325410,1403157,512632048000,479899248000,54724016,451436112,351401424,100034688,1077752736,1123063408,-45310672,1599389440,1674232272,-74842832,1963221920,1938129520,25092400,1.05,1.91,-0.87,-1.43,0.48,0,26,18,8,0,0,0,23.75,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1446,2026-09-01T00:00:00Z,816707,821838,824972,811538,816245,5593,0.69,9060314,25412044951,2.91,1.08,0.00,0,4728661,4331653,964976864000,720016240000,-1212679904,2796526368,3844028672,-1047502304,5396407040,5561584640,-165177600,8652918784,8002512896,650405888,7855324672,7298901760,556422912,-4.77,-4.12,-0.65,2.56,2.19,0,63,40,23,0,0,0,65.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1447,2026-09-01T00:00:00Z,839885,855220,857874,839885,840136,15084,1.80,16683426,31622518582,3.47,1.18,0.00,0,8705902,7977524,1060871136000,894224560000,425287504,2897125392,2760577984,136547408,7583873792,7295133696,288740096,10383881216,10389573888,-5692672,9933889536,10175341824,-241452288,1.34,0.43,0.91,-0.02,-0.76,0,100,80,19,1,0,0,541.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1448,2026-09-01T00:00:00Z,637484,646996,648253,633873,637206,9790,1.54,8335997,17466445570,3.69,1.31,0.00,0,4225732,4110265,555653392000,510530528000,-165528304,1529189408,1614889168,-85699760,4123880080,4203708624,-79828544,5998839040,6199641600,-200802560,5497764096,5131433216,366330880,-0.95,-0.49,-0.46,-1.15,2.10,0,34,28,6,0,0,0,187.53,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1449,2026-09-01T00:00:00Z,185781,187691,188008,185029,185763,1928,1.04,2364904,1408502432,1.90,1.27,0.00,0,848487,1516417,235428039000,165794935000,70805035,244984077,163884242,81099835,315497600,325792400,-10294800,354758688,391132720,-36374032,438500896,472931904,-34431008,5.03,5.76,-0.73,-2.58,-2.44,0,9,6,1,2,0,0,34.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1450,2026-09-01T00:00:00Z,1542073,1547577,1559127,1535598,1541876,5701,0.37,794296,3606971193,0.57,0.88,0.00,0,378670,415627,922793264000,841991376000,-43495136,337634128,312861488,24772640,905955680,974223456,-68267776,1186970688,1185411888,1558800,1027937968,986001632,41936336,-1.21,0.69,-1.89,0.04,1.16,0,4,2,2,0,0,0,12.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1451,2026-09-01T00:00:00Z,857769,883862,889194,857769,861588,22274,2.59,761876,1289204129,2.62,1.34,0.00,0,400519,361357,35494296000,32715290000,-54442653,66491491,85443711,-18952220,267638479,303128912,-35490433,454094880,461648624,-7553744,472377152,410380736,61996416,-4.22,-1.47,-2.75,-0.59,4.81,0,6,6,0,0,0,0,45.13,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1452,2026-09-01T00:00:00Z,137734,138168,139211,136969,138535,-367,-0.26,544204,420167073,2.93,1.02,0.00,0,246660,297544,15355916000,14722177000,-3455660,22289746,15761744,6528002,65231312,75214974,-9983662,150434129,150779871,-345742,167149083,163347681,3801402,-0.82,1.55,-2.38,-0.08,0.90,0,3,1,1,1,0,0,45.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1453,2026-09-01T00:00:00Z,446821,446642,448348,441870,446669,-27,-0.01,2112302,1941666951,1.99,1.56,0.00,0,1131676,980626,109486489000,109294819000,72204399,244617943,181812232,62805711,404619424,395220736,9398688,632048992,578234016,53814976,630874000,756893376,-126019376,3.72,3.23,0.48,2.77,-6.49,0,4,3,1,0,0,0,19.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1454,2026-09-01T00:00:00Z,280061,283537,287279,278389,278466,5071,1.82,779697,1196884384,2.85,1.58,0.00,0,352434,427263,37584438000,35211986000,-74502097,40002386,48285460,-8283074,236636529,302855552,-66219023,423867696,405613392,18254304,465564080,409316304,56247776,-6.22,-0.69,-5.53,1.53,4.70,0,5,3,2,0,0,0,64.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1455,2026-09-01T00:00:00Z,520935,520507,522164,516751,520701,-194,-0.04,7107040,7272667678,4.27,1.38,0.00,0,3573510,3533530,349256352000,300737920000,-360989168,488313696,746475536,-258161840,1403806176,1506633504,-102827328,2291239152,2223517536,67721616,2848426928,2563292224,285134704,-4.96,-3.55,-1.41,0.93,3.92,0,35,20,15,0,0,0,39.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1456,2026-09-01T00:00:00Z,117973,118565,120069,117601,117885,680,0.58,319484,221338475,2.21,0.70,0.00,0,175117,144368,10356877000,9311359000,3259757,3330237,2376971,953266,35070940,32764449,2306491,62998213,80653136,-17654923,117767965,103372798,14395167,1.47,0.43,1.04,-7.98,6.50,0,3,2,1,0,0,0,64.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1457,2026-09-01T00:00:00Z,203302,203274,204023,202101,202444,830,0.41,441929,469755957,0.82,1.26,0.00,0,228616,213314,70970140000,68210091000,-10134599,2260972,9345425,-7084453,80330808,83380954,-3050146,147785904,141462603,6323301,228107923,219664357,8443566,-2.16,-1.51,-0.65,1.35,1.80,0,11,8,3,0,0,0,25.12,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1458,2026-09-01T00:00:00Z,86251,86936,87300,85672,86277,659,0.76,123109,314668154,1.86,1.40,0.00,0,62810,60299,20043678000,19233383000,-1586074,20505297,29855702,-9350405,58800430,51036099,7764331,78595670,80648197,-2052527,132076953,120427739,11649214,-0.50,-2.97,2.47,-0.65,3.70,0,4,3,1,0,0,0,41.90,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1459,2026-09-01T00:00:00Z,203128,205533,207312,202577,203564,1969,0.97,476012,2168317922,1.38,1.05,0.00,0,243210,232802,109862989000,104617532000,109482482,230678051,161283889,69394162,484430768,444342448,40088320,780063472,785211104,-5147632,615088608,733640080,-118551472,5.05,3.20,1.85,-0.24,-5.47,0,9,6,3,0,0,0,22.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1460,2026-09-01T00:00:00Z,292964,292455,294439,291301,292298,157,0.05,1542789,1523620680,1.86,0.91,0.00,0,739269,803520,87707023000,67538930000,17952684,94824476,71927968,22896508,277280496,282224320,-4943824,429227840,468957568,-39729728,678560288,655618832,22941456,1.18,1.50,-0.32,-2.61,1.51,0,15,7,7,1,0,0,83.79,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1461,2026-09-01T00:00:00Z,183534,184259,185315,183483,183519,740,0.40,1414329,614795841,1.32,0.96,0.00,0,659825,754504,51967029000,45437711000,-27322574,25739055,50537517,-24798462,123335790,125859902,-2524112,184604953,178103346,6501607,271179104,250358144,20820960,-4.44,-4.03,-0.41,1.06,3.39,0,9,7,2,0,0,0,-17.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1462,2026-09-01T00:00:00Z,1618438,1527861,1619636,1525887,1584108,-56247,-3.55,6277901,25102612752,6.53,1.46,0.00,0,2809388,3468513,538355440000,439221328000,-1566269808,3697368976,4711851264,-1014482288,5574106368,6125893888,-551787520,7770748416,7320609024,450139392,7422205440,6306074880,1116130560,-6.24,-4.04,-2.20,1.79,4.45,0,8,2,6,0,0,0,60.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1463,2026-09-01T00:00:00Z,206267,209692,210613,206041,206390,3302,1.60,890123,508873836,1.67,1.20,0.00,0,480476,409647,30032786000,29591822000,11061341,20710763,9532162,11178601,81391632,81508892,-117260,153500061,166907009,-13406948,246368490,244022884,2345606,2.17,2.20,-0.02,-2.63,0.46,0,9,9,0,0,0,0,-22.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1464,2026-09-01T00:00:00Z,205397,207523,208551,205229,205406,2117,1.03,2359320,1898575225,0.76,0.96,0.00,0,1240922,1118398,251334228000,207105453000,-56256783,69025565,92708716,-23683151,340418688,372992320,-32573632,645058064,622004512,23053552,812196448,778993216,33203232,-2.96,-1.25,-1.72,1.21,1.75,0,14,12,2,0,0,0,-3428.63,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1465,2026-09-01T00:00:00Z,687892,685960,698451,680315,690818,-4858,-0.70,1105129,1115375411,3.50,1.29,0.00,0,501532,603596,37075746000,30335866000,-23726316,58110088,99503284,-41393196,347406432,329739552,17666880,328137424,311703152,16434272,357303328,350011280,7292048,-2.13,-3.71,1.58,1.47,0.65,0,3,1,2,0,0,0,-106.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1466,2026-09-01T00:00:00Z,191460,192813,194149,191460,190800,2013,1.06,1002521,936128370,1.90,1.51,0.00,0,518344,484177,34947073000,32862295000,15995865,57460227,62040934,-4580707,209466531,188889959,20576572,317717280,319712928,-1995648,333485792,347486000,-14000208,1.71,-0.49,2.20,-0.21,-1.50,0,7,5,2,0,0,0,47.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1467,2026-09-01T00:00:00Z,198999,201850,202634,198713,199047,2803,1.41,515051,362392074,1.22,1.03,0.00,0,265781,249270,33504410000,29143044000,-813589,14929189,11740653,3188536,77732610,81734735,-4002125,112095611,116618582,-4522971,131170370,116243124,14927246,-0.22,0.88,-1.10,-1.25,4.12,0,9,8,1,0,0,0,70.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1468,2026-09-01T00:00:00Z,470011,469835,473187,468068,469999,-164,-0.03,1512475,2164228248,2.06,1.02,0.00,0,716424,796051,108125968000,95971806000,-3088809,115622994,102140395,13482599,444974640,461546048,-16571408,710543152,696402336,14140816,854279072,865331088,-11052016,-0.14,0.62,-0.77,0.65,-0.51,0,17,9,7,1,0,0,45.07,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1469,2026-09-01T00:00:00Z,103963,100962,104409,100489,104906,-3944,-3.76,252041,455705893,1.92,1.21,0.00,0,108527,143514,24096658000,24096658000,-8852302,21305580,16135787,5169793,93834765,107856860,-14022095,140950146,130636668,10313478,193779355,195240532,-1461177,-1.94,1.13,-3.08,2.26,-0.32,0,2,0,2,0,0,0,-31.19,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1470,2026-09-01T00:00:00Z,189599,191488,191880,188994,190079,1409,0.74,5438866,2360113667,0.91,0.98,0.00,0,2767123,2671743,252920671000,241212377000,155009629,340111200,239239875,100871325,665324352,611186048,54138304,725537488,732283968,-6746480,589573072,737836208,-148263136,6.57,4.27,2.29,-0.29,-6.28,0,8,7,1,0,0,0,9.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1471,2026-09-01T00:00:00Z,81472,82566,82767,81382,81806,760,0.93,4596314,6627484652,3.11,0.98,0.00,0,2238416,2357898,218042811000,192388319000,-352585840,269746000,413417184,-143671184,1138041808,1346956464,-208914656,2019291184,2077509440,-58218256,2968449776,2530857248,437592528,-5.32,-2.17,-3.15,-0.88,6.60,0,46,35,10,1,0,0,64.99,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1472,2026-09-01T00:00:00Z,203532,205846,206452,203487,203641,2205,1.08,8058106,4073970927,0.65,1.07,0.00,0,4493646,3564461,737005344000,612310448000,-38505200,502865120,458272208,44592912,855416016,938514128,-83098112,1169927392,1244227984,-74300592,1433320192,1316214688,117105504,-0.95,1.09,-2.04,-1.82,2.87,0,28,25,2,1,0,0,9.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1473,2026-09-01T00:00:00Z,355845,360780,361321,354716,355282,5498,1.55,3814782,1219651470,2.92,1.14,0.00,0,2204815,1609966,47110845000,42219807000,31867300,31300686,26283754,5016932,323554128,296703760,26850368,385573936,413312080,-27738144,454476848,458605984,-4129136,2.61,0.41,2.20,-2.27,-0.34,0,16,13,3,0,0,0,-4.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1474,2026-09-01T00:00:00Z,281186,284030,285197,280205,281308,2722,0.97,1633182,1015406366,1.75,1.04,0.00,0,861164,772018,60855274000,49619392000,-26495553,71386684,105540753,-34154069,184546380,176887864,7658516,290187824,293537200,-3349376,447605520,410023344,37582176,-2.61,-3.36,0.75,-0.33,3.70,0,10,7,2,1,0,0,76.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1475,2026-09-01T00:00:00Z,249670,252060,252285,248812,249792,2268,0.91,847824,677963891,1.34,0.77,0.00,0,435946,411879,50761717000,49788090000,-20867479,35180530,23965206,11215324,127788458,159871261,-32082803,214036330,224854773,-10818443,290087136,258401206,31685930,-3.08,1.65,-4.73,-1.60,4.67,0,4,4,0,0,0,0,13.21,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1476,2026-09-01T00:00:00Z,245824,246147,247086,244866,246301,-154,-0.06,1216810,1012088234,1.47,1.07,0.00,0,638110,578701,69466053000,68100515000,-58169370,107968936,138995153,-31026217,230275401,257418554,-27143153,327147040,309215760,17931280,335261360,295023280,40238080,-5.75,-3.07,-2.68,1.77,3.98,0,6,4,2,0,0,0,9.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1477,2026-09-01T00:00:00Z,337449,334484,338407,333092,337021,-2537,-0.75,3025379,3760856462,0.98,0.89,0.00,0,1422399,1602980,217390363000,205313786000,58113014,236316493,193424951,42891542,728935232,713713760,15221472,1151013632,1157919152,-6905520,1579852896,1627012432,-47159536,1.55,1.14,0.40,-0.18,-1.25,0,19,8,10,1,0,0,144.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1478,2026-09-01T00:00:00Z,91685,91492,92231,91112,92008,-516,-0.56,8388598,5898530916,5.09,1.16,0.00,0,3970169,4418429,113712930000,103337032000,-343071120,355293952,575232032,-219938080,1037837856,1160970896,-123133040,1850211440,1894389840,-44178400,2445368320,2058118816,387249504,-5.82,-3.73,-2.09,-0.75,6.57,0,21,8,12,1,0,0,-107.68,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1479,2026-09-01T00:00:00Z,129210,130212,130593,129210,129493,719,0.56,4876042,1973520240,0.54,0.97,0.00,0,2274485,2601557,427589008000,335068240000,98834976,346668800,275165984,71502816,473499872,446167712,27332160,587809008,564072400,23736608,509797520,632369104,-122571584,5.01,3.62,1.38,1.20,-6.21,0,9,5,0,4,0,0,-2514.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1480,2026-09-01T00:00:00Z,177197,179348,179790,176779,177308,2040,1.15,1610158,757643463,0.98,1.28,0.00,0,977552,632606,130343091000,122233370000,-11738168,62942674,66266027,-3323353,159360140,167774955,-8414815,222195771,226025759,-3829988,305985616,290417472,15568144,-1.55,-0.44,-1.11,-0.51,2.05,0,5,5,0,0,0,0,25.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1481,2026-09-01T00:00:00Z,162606,165485,166222,162564,162455,3030,1.87,7265715,3404207991,0.71,1.51,0.00,0,4236617,3029098,527339488000,484333696000,16864896,373130800,341344752,31786048,724867520,739788672,-14921152,978581312,1039632288,-61050976,1288280464,1244094384,44186080,0.50,0.93,-0.44,-1.79,1.30,0,17,17,0,0,0,0,13.27,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1482,2026-09-01T00:00:00Z,164584,165583,167693,164367,164959,624,0.38,7518270,7426365225,1.30,0.85,0.00,0,3778773,3739497,737293440000,615659136000,-218012000,534540448,690642736,-156102288,1567272032,1629181744,-61909712,2256987680,2090609232,166378448,2896156112,2828653248,67502864,-2.94,-2.10,-0.83,2.24,0.91,0,20,11,8,1,0,0,12.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1483,2026-09-01T00:00:00Z,269806,272531,273498,269163,269821,2710,1.00,3222515,1878691966,0.75,1.00,0.00,0,1736111,1486403,362787440000,318109840000,-40449620,95908009,102806557,-6898548,335338544,368889616,-33551072,573767744,540198560,33569184,851154672,844274240,6880432,-2.15,-0.37,-1.79,1.79,0.37,0,21,19,1,1,0,0,14.70,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1484,2026-09-01T00:00:00Z,156722,159447,160940,156635,157123,2324,1.48,1778655,1042096643,4.13,1.73,0.00,0,1019941,758714,31292576000,26987235000,85336809,120190325,65530835,54659490,237414833,206737514,30677319,335725888,341905088,-6179200,330749184,409906800,-79157616,8.19,5.25,2.94,-0.59,-7.60,0,8,6,1,1,0,0,97.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1485,2026-09-01T00:00:00Z,148658,150127,150487,148400,148563,1564,1.05,5071541,2368408285,0.62,1.50,0.00,0,3235452,1836089,391321040000,386850192000,-61874576,348605424,388296256,-39690832,536544192,558727936,-22183744,733634720,699569536,34065184,721677744,693868352,27809392,-2.61,-1.68,-0.94,1.44,1.17,0,7,6,1,0,0,0,17.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1486,2026-09-01T00:00:00Z,402087,407885,409295,401646,402287,5598,1.39,598213,448319539,1.28,1.15,0.00,0,298756,299457,34373293000,34095309000,14780761,18379861,15293501,3086360,74144880,62450479,11694401,151238637,153379459,-2140822,199332328,211972268,-12639940,3.30,0.69,2.61,-0.48,-2.82,0,6,5,1,0,0,0,75.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
BK1487,2026-09-01T00:00:00Z,419758,427213,431208,419745,421792,5421,1.29,497667,269884695,1.24,0.81,0.00,0,244219,253448,22662039000,22632340000,-10228854,6496532,8886343,-2389811,48220211,56059254,-7839043,69832222,80364756,-10532534,141779716,121018328,20761388,-3.79,-0.89,-2.90,-3.90,7.69,0,4,4,0,0,0,0,-91.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-09-01T19:17:05+08:00
