symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0632,2026-07-03T00:00:00Z,154912,156031,157071,154234,154600,1431,0.93,14503124,6391131398,1.92,0.79,0.00,0,6808801,7694323,371358432000,328401632000,-287287024,466255056,525909104,-59654048,1343683632,1571316608,-227632976,2022719280,2005844944,16874336,2443990816,2173578128,270412688,-4.50,-0.93,-3.56,0.26,4.23,0,44,32,10,2,0,0,-68.96,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0634,2026-07-03T00:00:00Z,502354,503817,508070,500859,501548,2269,0.45,90407399,195205899492,2.66,0.87,0.00,0,43372746,47034653,6269019136000,5894094848000,-3640976128,29020258560,31535524864,-2515266304,47238571776,48364281600,-1125709824,59585176064,59724506112,-139330048,55179734784,51402394368,3777340416,-1.87,-1.29,-0.58,-0.07,1.94,0,296,180,112,4,0,0,56.12,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0636,2026-07-03T00:00:00Z,86529,87111,87115,86473,86578,533,0.62,461244,131908854,0.18,0.69,0.00,0,217676,243568,690661088000,107007228000,-15837126,12144,1313144,-1301000,16263897,30800023,-14536126,58218185,57479912,738273,54851062,39752209,15098853,-12.01,-0.99,-11.02,0.56,11.45,0,79,48,17,14,0,0,28.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0637,2026-07-03T00:00:00Z,490102,488752,492989,485841,488281,471,0.10,109697953,133414714318,0.66,0.85,0.00,0,51800366,57897587,19734304256000,13947301120000,-426590464,19686553600,20198596352,-512042752,34533252096,34447799808,85452288,40794618880,41599855360,-805236480,35938139392,34699184128,1238955264,-0.32,-0.38,0.06,-0.60,0.93,0,194,115,66,13,0,0,8.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0638,2026-07-03T00:00:00Z,266916,267846,271063,265598,266024,1822,0.68,45017606,370243740673,3.71,0.90,0.00,0,22100717,22916890,11656329472000,9900745728000,-5934538752,79444525056,82482364416,-3037839360,105348538368,108245237760,-2896699392,113900224512,111745933312,2154291200,64870476288,61090231808,3780244480,-1.60,-0.82,-0.78,0.58,1.02,0,100,55,44,1,0,0,51.20,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0641,2026-07-03T00:00:00Z,466068,467957,474809,462503,465766,2191,0.47,90181471,281372424025,6.35,0.86,0.00,0,42181571,47999900,5035327488000,4652902400000,-8391080448,63604129536,68118075648,-4513946112,74271330304,78148464640,-3877134336,84899176448,80738766848,4160409600,52727859200,48529951744,4197907456,-2.98,-1.60,-1.38,1.48,1.49,0,129,73,55,1,0,0,65.24,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0643,2026-07-03T00:00:00Z,323773,323820,325594,321389,323059,761,0.24,5245689,13943908711,0.75,0.83,0.00,0,2539520,2706169,946730768000,775979232000,-378042048,1998303136,2118388240,-120085104,3386662288,3644619232,-257956944,5606832640,5422442240,184390400,2666433552,2472782112,193651440,-2.71,-0.86,-1.85,1.32,1.39,0,35,22,12,1,0,0,25.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0644,2026-07-03T00:00:00Z,729861,747087,756516,727865,727272,19815,2.72,78334599,271133959563,3.92,1.07,0.00,0,39720193,38614407,7437647360000,6647397376000,8438913792,55997809920,46092212736,9905597184,69962686464,71429369856,-1466683392,76629282816,82407358464,-5778075648,64182281984,66818622464,-2636340480,3.11,3.65,-0.54,-2.13,-0.97,0,216,165,47,4,0,0,34.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0653,2026-07-03T00:00:00Z,250672,252966,253980,249580,249316,3650,1.46,33507718,40324413247,1.86,0.92,0.00,0,16280851,17226867,2592284528000,1948514432000,323140352,5016933376,4595606528,421326848,9600882432,9699068928,-98186496,12577454080,12993044736,-415590656,12479535360,12387084800,92450560,0.80,1.04,-0.24,-1.03,0.23,0,128,108,17,3,0,0,17.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0655,2026-07-03T00:00:00Z,432570,433663,437384,430938,430930,2733,0.63,34419101,95561323756,1.86,0.85,0.00,0,16664500,17754600,4606178048000,2551086464000,147232000,17737929984,17557842432,180087552,21957563648,21990419200,-32855552,27456699904,27838411776,-381711872,25997242624,25762790400,234452224,0.15,0.19,-0.03,-0.40,0.25,0,132,79,52,1,0,0,25.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0656,2026-07-03T00:00:00Z,132351,131910,133058,131010,131911,-1,0.00,4584200,5796427754,1.61,0.80,0.00,0,2186436,2397764,304411808000,284073424000,-131425136,600359024,657956368,-57597344,1269657072,1343484864,-73827792,1848985824,1845668160,3317664,1983130384,1855022912,128107472,-2.27,-0.99,-1.27,0.06,2.21,0,13,6,7,0,0,0,29.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0662,2026-07-03T00:00:00Z,188064,188080,189670,186214,187829,251,0.13,36518758,47456873475,3.38,0.96,0.00,0,16572968,19945790,1316047968000,1177861456000,-2068596224,6004262656,7048248832,-1043986176,11050725120,12075335168,-1024610048,15276295936,14943022336,333273600,13944727296,12213707008,1731020288,-4.36,-2.20,-2.16,0.70,3.65,0,112,63,47,2,0,0,83.37,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0664,2026-07-03T00:00:00Z,157538,159083,159543,156696,156761,2322,1.48,22556084,23538083194,2.08,0.96,0.00,0,10919931,11636153,1160167664000,1060922016000,56326416,1665701664,1644040720,21660944,5032437248,4997771776,34665472,7503661824,7649591808,-145929984,8828227840,8733568768,94659072,0.24,0.09,0.15,-0.62,0.40,0,154,121,30,3,0,0,21.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0665,2026-07-03T00:00:00Z,211036,212716,213702,210720,210578,2138,1.02,75916979,87162049327,2.09,0.91,0.00,0,36562458,39354521,5478440704000,4883244544000,-739727872,9539368448,9236121600,303246848,19881122816,20924097536,-1042974720,27662277632,28173232128,-510954496,28388378368,27145524480,1242853888,-0.85,0.35,-1.20,-0.59,1.43,0,345,254,82,9,0,0,35.19,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0666,2026-07-03T00:00:00Z,628025,632244,644254,621781,627473,4771,0.76,93302424,253756758903,5.95,0.84,0.00,0,43364032,49938392,6287795456000,5845293056000,-2874622208,53051519488,53081852416,-30332928,64802787584,67647076864,-2844289280,72262418432,73095200768,-832782336,58569517056,54841146624,3728370432,-1.13,-0.01,-1.12,-0.33,1.47,0,127,72,53,2,0,0,61.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0667,2026-07-03T00:00:00Z,321048,324802,327101,320207,319938,4864,1.52,23043385,52817913642,2.64,0.91,0.00,0,11546681,11496704,1767492592000,1630298784000,1189401600,7088644352,6824681216,263963136,13541614848,12616176384,925438464,16310256896,16767773440,-457516544,14843254272,15568309248,-725054976,2.25,0.50,1.75,-0.87,-1.37,0,115,83,31,1,0,0,62.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0668,2026-07-03T00:00:00Z,420275,425370,426744,419343,418330,7040,1.68,66609778,168885871050,3.01,1.04,0.00,0,33134026,33475752,5193060096000,4521743360000,1356751360,25798444288,23831829760,1966614528,42575834368,43185697536,-609863168,52665774080,54644617472,-1978843392,44506428672,43850043392,656385280,0.80,1.16,-0.36,-1.17,0.39,0,337,267,68,2,0,0,37.85,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0669,2026-07-03T00:00:00Z,135661,136701,137428,135463,135304,1397,1.03,8588281,6218638028,2.20,0.94,0.00,0,4152360,4435921,260239438000,226580870000,-13488048,485305504,480752272,4553232,1407816432,1425857712,-18041280,1920676016,1956567312,-35891296,2299556640,2250177280,49379360,-0.22,0.07,-0.29,-0.58,0.79,0,39,29,8,2,0,0,26.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0671,2026-07-03T00:00:00Z,245733,246856,248369,243358,243023,3833,1.58,5019416,3757589988,2.19,1.03,0.00,0,2412527,2606889,145347338000,142555354000,36894985,212346160,177839319,34506841,795902608,793514464,2388144,1254461968,1221890832,32571136,1418003952,1487470080,-69466128,0.98,0.92,0.06,0.87,-1.85,0,19,14,5,0,0,0,98.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0672,2026-07-03T00:00:00Z,228384,229907,230597,227630,227663,2244,0.99,6905885,6288960240,0.75,0.86,0.00,0,3607412,3298473,771539968000,693431808000,-62197344,609435584,584691840,24743744,1281218288,1368159376,-86941088,1971322256,2020141888,-48819632,2316164288,2205147296,111016992,-0.99,0.39,-1.38,-0.78,1.77,0,39,33,5,1,0,0,17.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0674,2026-07-03T00:00:00Z,539852,523403,543006,521514,542948,-19545,-3.60,18216736,56954068125,6.12,0.71,0.00,0,8327135,9889600,1040408272000,988214592000,-3214356736,9528462336,11425321984,-1896859648,13838098176,15155595264,-1317497088,17058174720,16612794112,445380608,15332366336,12571279360,2761086976,-5.64,-3.33,-2.31,0.78,4.85,0,19,3,16,0,0,0,2250.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0675,2026-07-03T00:00:00Z,252045,253878,255243,248568,250122,3756,1.50,19162474,27925483251,2.15,0.92,0.00,0,9571324,9591150,1195394480000,1064495520000,-14466816,2244626512,2270663248,-26036736,6673046272,6661476352,11569920,9338495232,9350552320,-12057088,9145917184,9126849024,19068160,-0.05,-0.09,0.04,-0.04,0.07,0,109,91,16,2,0,0,118.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0676,2026-07-03T00:00:00Z,228439,230347,231817,226329,227259,3088,1.36,6721411,8678949049,1.62,0.89,0.00,0,3286915,3434496,649043440000,576853024000,19840096,537896544,501596416,36300128,1957064224,1973524256,-16460032,2900760896,2952410128,-51649232,3169077296,3137268144,31809152,0.23,0.42,-0.19,-0.60,0.37,0,43,37,5,1,0,0,49.49,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0677,2026-07-03T00:00:00Z,299109,301508,303514,298563,297800,3708,1.25,17554381,16913020181,1.71,0.94,0.00,0,8814823,8739558,1014520880000,856748592000,-183583712,1627888928,1717473264,-89584336,4063113120,4157112496,-93999376,5349862912,5414506496,-64643584,5553745920,5308986112,244759808,-1.09,-0.53,-0.56,-0.38,1.45,0,76,58,15,3,0,0,29.76,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0679,2026-07-03T00:00:00Z,727085,728009,736500,722226,728817,-808,-0.11,9847633,30119801962,1.89,0.73,0.00,0,4680229,5167404,675309760000,627606560000,-1484813568,4384353536,5133793024,-749439488,6983074560,7718448640,-735374080,9291849728,9288467200,3382528,8885931520,7407870720,1478060800,-4.93,-2.49,-2.44,0.01,4.91,0,19,10,6,3,0,0,40.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0680,2026-07-03T00:00:00Z,306922,311331,313523,306394,305866,5465,1.79,38211912,117161877461,2.61,0.97,0.00,0,19465444,18746468,4274292016000,3801364128000,4163278592,22063218944,18742149376,3321069568,31193462016,30351252992,842209024,34108273664,36107900160,-1999626496,28018277376,30180732160,-2162454784,3.55,2.83,0.72,-1.71,-1.85,0,164,124,39,1,0,0,78.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0682,2026-07-03T00:00:00Z,446498,454297,458150,446447,445239,9058,2.03,48294890,127456059091,2.75,1.09,0.00,0,24981336,23313554,3499148176000,2942538032000,2446108672,21700698112,18618045440,3082652672,32578322944,33214866944,-636544000,37834990336,39554631168,-1719640832,33280684544,34022771456,-742086912,1.92,2.42,-0.50,-1.35,-0.58,0,143,100,40,3,0,0,50.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0683,2026-07-03T00:00:00Z,469959,472965,475541,469959,468412,4553,0.97,532469210,804313120666,1.35,0.93,0.00,0,258747791,273721418,51098518272000,38689500416000,-2886152192,125866491904,125514608640,351883264,199829319680,203067355136,-3238035456,245913223168,249011806208,-3098583040,216481779712,210500259840,5981519872,-0.36,0.04,-0.40,-0.39,0.74,0,1436,1042,356,38,0,0,16.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0684,2026-07-03T00:00:00Z,166590,166649,168112,165712,165853,796,0.48,23393678,16614469282,1.99,0.84,0.00,0,11005621,12388056,722149696000,617733424000,-649428752,1445139344,1845316080,-400176736,3868134736,4117386752,-249252016,5209177600,5083292160,125885440,5655189760,5164692736,490497024,-3.91,-2.41,-1.50,0.76,2.95,0,60,38,17,5,0,0,-22.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0685,2026-07-03T00:00:00Z,277169,281784,284820,276088,276963,4821,1.74,574205,1035061593,1.46,1.25,0.00,0,246489,327716,54134396000,46802721000,26751797,55418973,58640344,-3221371,226360848,196387680,29973168,367622544,369713600,-2091056,374207072,398867808,-24660736,2.58,-0.31,2.90,-0.20,-2.38,0,8,5,3,0,0,0,25.14,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0689,2026-07-03T00:00:00Z,250484,250491,252577,249084,249921,570,0.23,54264267,141564848621,2.08,0.95,0.00,0,26531205,27733063,5464224512000,5070524160000,-413924608,25701847808,25765079296,-63231488,42201652224,42552345344,-350693120,41076994304,41174084096,-97089792,29637758208,29123853824,513904384,-0.29,-0.04,-0.25,-0.07,0.36,0,172,105,62,5,0,0,48.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0690,2026-07-03T00:00:00Z,742600,709728,745461,705960,747370,-37642,-5.04,32023543,105419524425,5.09,1.18,0.00,0,15645257,16378286,1540802416000,1225315328000,-8403432448,18338347008,23985912320,-5647565312,27765260288,30521127424,-2755867136,32510759680,29805138944,2705620736,24558367488,18860556032,5697811456,-7.97,-5.36,-2.61,2.57,5.40,0,40,4,35,1,0,0,56.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0692,2026-07-03T00:00:00Z,142760,143946,144566,142335,142358,1588,1.12,16460674,8667732298,2.39,0.85,0.00,0,7909243,8551431,364206048000,320769248000,-55313456,731877952,831536528,-99658576,2092283568,2047938448,44345120,2715581088,2827074176,-111493088,2974525488,2807718960,166806528,-0.64,-1.15,0.51,-1.29,1.92,0,53,42,9,2,0,0,-9.74,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0693,2026-07-03T00:00:00Z,173517,175672,176341,171332,172645,3027,1.75,9560912,12535266654,3.42,1.01,0.00,0,4530444,5030468,412703920000,326061872000,-169272272,1286211728,1410748464,-124536736,3241426064,3286161600,-44735536,4080452656,4102051472,-21598816,3726624944,3535668384,190956560,-1.35,-0.99,-0.36,-0.17,1.52,0,41,35,6,0,0,0,-2331.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0695,2026-07-03T00:00:00Z,473787,469351,476170,467767,469465,-114,-0.02,86054986,193181009388,3.12,1.04,0.00,0,42117723,43937263,5357363712000,4426649856000,-2053055232,31476418048,31848699136,-372281088,48736385280,50417159424,-1680774144,56800751616,57814874368,-1014122752,52380673536,49313721600,3066951936,-1.06,-0.19,-0.87,-0.52,1.59,0,114,59,53,2,0,0,22.67,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0696,2026-07-03T00:00:00Z,320077,321264,323715,318453,319214,2050,0.64,41372271,86150091111,2.76,0.86,0.00,0,20303134,21069137,2909091024000,2576877136000,399139328,11006138368,10269183744,736954624,21627915008,21965730304,-337815296,28332501504,28307955456,24546048,23504423680,23894577408,-390153728,0.46,0.86,-0.39,0.03,-0.45,0,234,153,77,4,0,0,165.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0697,2026-07-03T00:00:00Z,304316,307261,308473,304316,302996,4265,1.41,16622557,31257141024,1.27,0.90,0.00,0,8448433,8174124,2227746576000,1818863888000,1111449344,6193169664,5120925440,1072244224,8248561152,8209356032,39205120,8897123584,9610122752,-712999168,7423313152,7821763328,-398450176,3.56,3.43,0.13,-2.28,-1.27,0,55,45,8,2,0,0,11.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0698,2026-07-03T00:00:00Z,142296,144222,144850,140364,141292,2930,2.07,7286570,11979312584,1.91,0.94,0.00,0,3599954,3686616,513135472000,449093472000,464385440,1167040048,907047152,259992896,3261354368,3056961824,204392544,4018649408,4011511696,7137712,3312424448,3783947600,-471523152,3.88,2.17,1.71,0.06,-3.94,0,45,40,5,0,0,0,44.10,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0699,2026-07-03T00:00:00Z,321535,321531,326277,320011,322084,-553,-0.17,4220797,13557354093,4.06,0.98,0.00,0,2093930,2126867,279014656000,267275565000,-153574896,2516149264,2541154480,-25005216,3407206576,3535776256,-128569680,4121634304,4063736272,57898032,3202743104,3107066256,95676848,-1.13,-0.18,-0.95,0.43,0.71,0,11,5,6,0,0,0,514.62,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0700,2026-07-03T00:00:00Z,319734,323597,326453,319153,319120,4477,1.40,66200792,173445948194,2.94,0.93,0.00,0,32974316,33226476,5494612224000,4569167616000,236324608,25354281984,24676494336,677787648,42948468736,43389931776,-441463040,52399664384,53924137216,-1524472832,49373195008,48055078400,1318116608,0.14,0.39,-0.25,-0.88,0.76,0,261,192,63,6,0,0,42.03,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0701,2026-07-03T00:00:00Z,263560,265508,267169,263330,262840,2668,1.02,230148424,661131228381,2.09,0.91,0.00,0,113215621,116932802,20602439424000,17329737984000,-5596504064,109916254208,110028210176,-111955968,175939424256,181423972352,-5484548096,211407331328,211998961664,-591630336,153025572864,146837438464,6188134400,-0.85,-0.02,-0.83,-0.09,0.94,0,500,325,167,8,0,0,40.91,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0703,2026-07-03T00:00:00Z,639479,639455,648507,629685,644336,-4881,-0.76,17283513,71026794395,4.33,0.91,0.00,0,8375449,8908064,1248890240000,1168367360000,-1719124480,11531385856,12236747520,-705361664,17704821760,18718584576,-1013762816,21720581376,21610591488,109989888,18774722048,17165587200,1609134848,-2.42,-0.99,-1.43,0.15,2.27,0,38,16,22,0,0,0,78.36,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0704,2026-07-03T00:00:00Z,274551,280475,283062,274551,273856,6619,2.42,59035715,155003709638,3.91,1.02,0.00,0,30018205,29017510,4035214640000,3566025568000,4134021120,21558749952,18612418304,2946331648,38836777216,37649087744,1187689472,48484896512,50077686528,-1592790016,43597278976,46139908096,-2542629120,2.67,1.90,0.77,-1.03,-1.64,0,220,170,50,0,0,0,70.60,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0705,2026-07-03T00:00:00Z,296117,298119,299858,296117,295444,2675,0.91,137155117,355900726976,1.80,0.90,0.00,0,67947899,69207218,13343481856000,11417967616000,-2904605440,56501394176,57651281408,-1149887232,97451794432,99206512640,-1754718208,116892717056,115696414720,1196302336,79269687296,77561389056,1708298240,-0.82,-0.32,-0.49,0.34,0.48,0,380,253,122,5,0,0,32.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0706,2026-07-03T00:00:00Z,549088,552282,555987,545199,546144,6138,1.12,13569243,26293853043,3.60,1.07,0.00,0,6763592,6805651,866876896000,768005792000,-139926992,3489430640,3309232448,180198192,6353912320,6674037504,-320125184,8314550272,8467156992,-152606720,7616978944,7324445184,292533760,-0.53,0.69,-1.22,-0.58,1.11,0,50,35,15,0,0,0,73.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0707,2026-07-03T00:00:00Z,259128,260483,262317,259089,258711,1772,0.68,533131268,1356497350841,1.17,0.91,0.00,0,261052723,272078545,75340021760000,60185173504000,-10475229184,232864026624,240517677056,-7653650432,366392356864,369213935616,-2821578752,431425290240,426990473216,4434817024,302158553088,296118140928,6040412160,-0.77,-0.56,-0.21,0.33,0.45,0,1636,1045,554,37,0,0,16.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0708,2026-07-03T00:00:00Z,134093,134926,135640,133269,132981,1945,1.46,13367465,15397042223,1.82,0.94,0.00,0,6353570,7013895,787536704000,631028000000,-30021312,1236646800,1343558656,-106911856,3491847248,3414956704,76890544,5010211840,4878877184,131334656,5346027520,5447376384,-101348864,-0.19,-0.69,0.50,0.85,-0.66,0,73,56,13,4,0,0,30.12,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0710,2026-07-03T00:00:00Z,349028,351283,355098,348687,349522,1761,0.50,20923332,86744987121,1.29,0.83,0.00,0,10608268,10315063,2609664512000,2428975856000,-2472581632,15604984064,18484420608,-2879436544,21436080896,21029225984,406854912,25727825408,25357120000,370705408,21320163584,19218790144,2101373440,-2.85,-3.32,0.47,0.43,2.42,0,57,35,22,0,0,0,38.92,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0711,2026-07-03T00:00:00Z,111231,110961,111861,109989,110590,371,0.34,42159106,59605063314,1.48,0.78,0.00,0,20420171,21738935,4108758544000,3459779616000,725777664,10520759296,10544212992,-23453696,16935313664,16186082304,749231360,18071722752,18012716800,59005952,13090063360,13874846976,-784783616,1.22,-0.04,1.26,0.10,-1.32,0,55,38,15,2,0,0,16.70,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0712,2026-07-03T00:00:00Z,152551,154467,155370,152551,151982,2485,1.64,171555519,262495873173,1.08,0.92,0.00,0,85747005,85808514,15980633344000,13612697088000,4918914304,44935289344,41224296192,3710993152,65037719296,63829798144,1207921152,76552585216,79442038784,-2889453568,70663897088,72728743936,-2064846848,1.87,1.41,0.46,-1.10,-0.79,0,514,401,97,16,0,0,14.94,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0714,2026-07-03T00:00:00Z,228296,229984,233326,227666,228114,1870,0.82,130924054,595418386826,3.50,0.90,0.00,0,65605596,65318458,16393453056000,13286815232000,2303664128,125556400128,122147885056,3408515072,157366456320,158471307264,-1104850944,176428871680,181642944512,-5214072832,124892995584,121986363392,2906632192,0.39,0.57,-0.19,-0.88,0.49,0,325,190,130,5,0,0,48.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0715,2026-07-03T00:00:00Z,102519,104573,105254,102519,102216,2357,2.31,13302349,35934493770,2.08,1.08,0.00,0,6972523,6329827,1173679920000,1134959728000,1165585664,6614738944,5606170624,1008568320,9162011648,9004994304,157017344,10013668096,10794488064,-780819968,9555192320,9939957760,-384765440,3.24,2.81,0.44,-2.17,-1.07,0,32,26,6,0,0,0,48.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0718,2026-07-03T00:00:00Z,133101,133486,134104,132847,132429,1057,0.80,116765249,212377960542,0.54,0.87,0.00,0,56456340,60308909,31305712384000,23829100288000,4175844352,38796749312,35190960640,3605788672,57537510400,56967454720,570055680,62889575168,64668759296,-1779184128,49568353792,51965014016,-2396660224,1.97,1.70,0.27,-0.84,-1.13,0,186,129,50,7,0,0,10.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0721,2026-07-03T00:00:00Z,74506,74951,75343,74414,74120,831,1.12,45336293,33142149331,1.38,0.91,0.00,0,22480375,22855918,2118493696000,1896987344000,215492784,3549901792,3662346544,-112444752,8461522688,8133585152,327937536,10540670720,10524381952,16288768,9996723200,10228504576,-231781376,0.65,-0.34,0.99,0.05,-0.70,0,146,104,37,5,0,0,31.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0722,2026-07-03T00:00:00Z,131016,131227,132508,130420,130724,503,0.38,129654639,199342525335,5.23,0.89,0.00,0,59591808,70062831,4560144640000,4220416608000,-4248905216,34410451968,36666874368,-2256422400,48729941760,50722424576,-1992482816,61303094528,60442073088,861021440,50508669440,47120479488,3388189952,-2.13,-1.13,-1.00,0.43,1.70,0,219,123,92,4,0,0,65.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0724,2026-07-03T00:00:00Z,93849,94189,94660,93230,93487,702,0.75,10653863,5236192630,2.18,0.95,0.00,0,5028145,5625718,247208624000,229421269000,-71111408,356807776,377549376,-20741600,1169812912,1220182720,-50369808,1636752096,1773248016,-136495920,1978457584,1770850272,207607312,-1.36,-0.40,-0.96,-2.61,3.96,0,36,23,12,1,0,0,190.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0725,2026-07-03T00:00:00Z,88945,88983,89778,88369,87903,1080,1.23,4051643,2703978151,2.40,0.80,0.00,0,1901569,2150074,111283371000,97852349000,-73956363,172955217,159293916,13661301,545270832,632888496,-87617664,848180384,844525536,3654848,1073464288,1003162768,70301520,-2.74,0.51,-3.24,0.14,2.60,0,22,14,7,1,0,0,-84.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
BK0726,2026-07-03T00:00:00Z,77854,78607,79097,77748,77639,968,1.25,6568424,15586920394,4.40,0.92,0.00,0,3507092,3061332,240866653000,212848551000,274661536,2387589712,2600432112,-212842400,3848709104,3361205168,487503936,4390147840,4476894208,-86746368,4586786048,4772297472,-185511424,1.76,-1.37,3.13,-0.56,-1.19,0,47,37,9,1,0,0,57.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-07-03T17:24:27+08:00
