symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,super_inflow,super_outflow,super_net_inflow,big_inflow,big_outflow,big_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,super_net_flow_ratio,big_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK0880,2026-02-05T00:00:00Z,209225,209089,210737,208355,211437,-2348,-1.11,10330926,18772437222,2.12,0.75,0.00,0,4872706,5458220,492609184000,459940304000,-857980848,3273142272,3923434416,-650292144,4871341056,5079029760,-207688704,5352584448,5143333632,209250816,4721616128,4072886032,648730096,-4.57,-3.46,-1.11,1.11,3.46,0,19,5,13,1,0,0,60.40,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.446951+08:00
BK0881,2026-02-05T00:00:00Z,153874,153425,154835,152784,156130,-2705,-1.73,5705282,8925220303,2.63,0.83,0.00,0,2559300,3145982,385216528000,365617472000,-936700928,830070080,1328109040,-498038960,2066518736,2505180704,-438661968,2791644496,2730945056,60699440,3048037072,2172035584,876001488,-10.49,-5.58,-4.91,0.68,9.81,0,15,3,12,0,0,0,90.49,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.052025+08:00
BK0882,2026-02-05T00:00:00Z,133346,133467,135108,133129,133728,-261,-0.20,8445817,8579200992,1.63,0.60,0.00,0,3800381,4645436,822467040000,709043712000,-392247600,750299632,906368608,-156068976,2231346880,2467525504,-236178624,2841555200,2727492576,114062624,2603885680,2331199488,272686192,-4.57,-1.82,-2.75,1.33,3.18,0,36,10,24,2,0,0,17.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:26.880692+08:00
BK0883,2026-02-05T00:00:00Z,215617,215894,217053,215221,217345,-1451,-0.67,16313492,28163911988,1.94,0.76,0.00,0,7683310,8630182,1185651264000,1133697440000,-887541152,2516966896,3058936464,-541969568,7065154304,7410725888,-345571584,10154910720,9738150656,416760064,7870298368,7409259264,461039104,-3.15,-1.92,-1.23,1.48,1.64,0,83,21,62,0,0,0,-72.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.297965+08:00
BK0884,2026-02-05T00:00:00Z,413621,410028,414872,406972,417874,-7846,-1.88,13577160,46809583670,3.73,0.79,0.00,0,5864935,7712225,1712119312000,1476817824000,-2179646208,5498935040,7201085952,-1702150912,11771027456,12248522752,-477495296,17011680000,15883447040,1128232960,11647811840,10626147072,1021664768,-4.66,-3.64,-1.02,2.41,2.18,0,94,7,86,1,0,0,79.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.578597+08:00
BK0885,2026-02-05T00:00:00Z,132338,134195,135494,132270,134158,37,0.03,7500831,11657233894,5.25,0.92,0.00,0,3519278,3981553,373641136000,327252752000,579516080,1734998192,1123597104,611401088,2620648512,2652533520,-31885008,3703023568,3882342688,-179319120,3368221184,3768418160,-400196976,4.97,5.24,-0.27,-1.54,-3.43,0,19,5,14,0,0,0,161.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.836656+08:00
BK0886,2026-02-05T00:00:00Z,165951,166147,167616,165765,167412,-1265,-0.76,16483878,25341124279,3.22,0.72,0.00,0,7601106,8882772,789423856000,716214448000,-875067184,1862569616,2592557504,-729987888,5782373632,5927452928,-145079296,8426204672,8054832640,371372032,8575095040,8090937600,484157440,-3.45,-2.88,-0.57,1.47,1.91,0,86,22,63,1,0,0,-249.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:23.75737+08:00
BK0887,2026-02-05T00:00:00Z,80856,80982,81934,80747,81045,-63,-0.08,2933308,3403318719,1.10,0.62,0.00,0,1337390,1595918,366181472000,342935680000,-64496128,287473024,310844752,-23371728,838156272,879280672,-41124400,1104850208,1147486432,-42636224,1124231136,1017098784,107132352,-1.90,-0.69,-1.21,-1.25,3.15,0,20,8,12,0,0,0,20.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.858224+08:00
BK0888,2026-02-05T00:00:00Z,265823,264282,267937,264278,267522,-3240,-1.21,22938425,20815462463,3.30,0.68,0.00,0,10149417,12789008,875800128000,801364688000,-1339316928,1519138928,2074226480,-555087552,4545083136,5329312512,-784229376,6648688640,6628062976,20625664,7219511040,6012776704,1206734336,-6.43,-2.67,-3.77,0.10,5.80,0,86,18,65,3,0,0,29.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.688438+08:00
BK0889,2026-02-05T00:00:00Z,191199,191938,193704,191054,191497,441,0.23,18989490,21708868789,1.81,0.83,0.00,0,9234268,9755223,1130526784000,1014008096000,55721760,2910278976,2967482400,-57203424,5782028800,5669103616,112925184,6697809664,6672759808,25049856,5799397888,5845859584,-46461696,0.26,-0.26,0.52,0.12,-0.21,0,75,34,39,2,0,0,40.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:26.743541+08:00
BK0890,2026-02-05T00:00:00Z,327848,330430,331888,324154,331063,-633,-0.19,3912244,17717600649,4.58,0.92,0.00,0,1915363,1996881,384457952000,348332592000,-4470576,2882489744,2952281536,-69791792,4971228928,4905907712,65321216,5154268672,5118971648,35297024,4246721600,4277548128,-30826528,-0.03,-0.39,0.37,0.20,-0.17,0,15,4,11,0,0,0,67.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.974248+08:00
BK0891,2026-02-05T00:00:00Z,463911,464316,466514,460222,470274,-5958,-1.27,99383696,327504190910,3.05,0.78,0.00,0,46275208,53108488,13773249280000,11339469056000,-12182481152,44371097088,52863721216,-8492624128,86341918720,90031775744,-3689857024,106775887872,102350352384,4425535488,82804768768,75089014784,7715753984,-3.72,-2.59,-1.13,1.35,2.36,0,376,83,287,6,0,0,64.36,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.605597+08:00
BK0892,2026-02-05T00:00:00Z,120671,121761,123142,120485,121246,515,0.42,7341118,7545606093,2.44,0.82,0.00,0,3515089,3826029,458053968000,432804848000,120151088,798171856,659661200,138510656,1792291200,1810650768,-18359568,2392162832,2510026128,-117863296,2324655504,2325657040,-1001536,1.59,1.84,-0.24,-1.56,-0.01,0,31,20,9,2,0,0,23.56,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.311252+08:00
BK0893,2026-02-05T00:00:00Z,247078,246670,248205,245508,249343,-2673,-1.07,18176218,68483471020,2.58,0.70,0.00,0,8199471,9976748,2921108080000,2651191552000,-3830594048,8432198144,11267501568,-2835303424,16723339776,17718630400,-995290624,22201758720,20765127424,1436631296,19524670976,17137378048,2387292928,-5.59,-4.14,-1.45,2.10,3.49,0,82,21,61,0,0,0,50.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.69707+08:00
BK0894,2026-02-05T00:00:00Z,207778,207494,210011,207155,207831,-337,-0.16,1997012,3261890608,1.70,0.56,0.00,0,907280,1089733,206361595000,179723487000,-136771886,210362322,298854240,-88491918,719043648,767323616,-48279968,1063764976,1027396544,36368432,1207074656,1106671216,100403440,-4.19,-2.71,-1.48,1.11,3.08,0,19,7,10,2,0,0,55.92,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.441871+08:00
BK0895,2026-02-05T00:00:00Z,210126,209819,211311,209156,210603,-784,-0.37,4951401,7293137536,1.58,0.73,0.00,0,2251278,2700122,502747696000,472361296000,-155817472,693544528,778747344,-85202816,1708054320,1778668976,-70614656,2289853536,2266441008,23412528,2477830864,2360799024,117031840,-2.14,-1.17,-0.97,0.32,1.60,0,33,15,18,0,0,0,22.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.22103+08:00
BK0896,2026-02-05T00:00:00Z,229136,231681,234113,229136,231226,455,0.20,17249274,45016780841,2.60,0.81,0.00,0,8537458,8711816,3466749488000,3443406256000,-22385152,8930073856,9199832576,-269758720,12201326848,11953953280,247373568,14235574528,14924460032,-688885504,8656077824,7944807424,711270400,-0.05,-0.60,0.55,-1.53,1.58,0,48,23,25,0,0,0,24.26,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:23.778717+08:00
BK0897,2026-02-05T00:00:00Z,150279,149516,151052,149153,151711,-2195,-1.45,12682100,20802713787,2.51,0.85,0.00,0,6361553,6320547,623921312000,582390032000,-297670912,4537776896,4311360512,226416384,5164983040,5689070336,-524087296,5704403200,5751864320,-47461120,4914782464,4569650432,345132032,-1.43,1.09,-2.52,-0.23,1.66,0,13,2,11,0,0,0,34.34,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:25.09107+08:00
BK0898,2026-02-05T00:00:00Z,271338,270326,271815,269334,272455,-2129,-0.78,4432225,7950335351,2.41,0.81,0.00,0,2031271,2400954,386899936000,371725808000,-504292272,614081600,912327632,-298246032,1805765056,2011811296,-206046240,2688213184,2530314768,157898416,2718505680,2372111824,346393856,-6.34,-3.75,-2.59,1.99,4.36,0,28,6,21,1,0,0,41.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:24.664945+08:00
BK0899,2026-02-05T00:00:00Z,191901,191243,193406,191030,192269,-1026,-0.53,3010270,11176400416,1.69,0.82,0.00,0,1425869,1584401,741178976000,625149472000,187188016,1063341440,1031468272,31873168,2707420016,2552105168,155314848,3685139056,3651929552,33209504,3553078128,3776169696,-223091568,1.67,0.29,1.39,0.30,-2.00,0,39,9,30,0,0,0,32.29,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:23.172884+08:00
BK0900,2026-02-05T00:00:00Z,266469,264018,266987,263287,268043,-4025,-1.50,154749240,309783101472,2.71,0.82,0.00,0,69102787,85646453,15708583936000,13393327616000,-16791211008,33927805952,44183025664,-10255219712,73982418944,80518410240,-6535991296,98708754432,95151665152,3557089280,96525778944,83448643584,13077135360,-5.42,-3.31,-2.11,1.15,4.22,0,655,115,525,15,0,0,33.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:39.585237+08:00
BK0901,2026-02-05T00:00:00Z,174556,174200,175219,173123,175541,-1341,-0.76,2829212,9644739138,1.81,0.74,0.00,0,1366447,1462765,671796736000,655695280000,-369349056,1296956160,1411708304,-114752144,2456192592,2710789504,-254596912,3042542544,2921128800,121413744,2659605072,2411669760,247935312,-3.83,-1.19,-2.64,1.26,2.57,0,9,3,6,0,0,0,32.69,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:27.740828+08:00
BK0902,2026-02-05T00:00:00Z,237860,237749,239464,236335,240156,-2407,-1.00,27240524,39266783889,2.51,0.85,0.00,0,13036457,14204067,1306636112000,1169458896000,-465615872,5747189504,5733073920,14115584,10224722432,10704453888,-479731456,12289760512,11988337920,301422592,10360821760,10196628480,164193280,-1.19,0.04,-1.22,0.77,0.42,0,63,15,46,2,0,0,59.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.516228+08:00
BK0904,2026-02-05T00:00:00Z,188001,190708,192009,188001,189716,992,0.52,10186587,8374705318,3.24,0.85,0.00,0,5245347,4941240,275135984000,258534975000,160284256,852838512,780457712,72380800,2002680048,1914776592,87903456,2550244272,2545230288,5013984,2472882080,2586482288,-113600208,1.91,0.86,1.05,0.06,-1.36,0,27,14,11,2,0,0,-174.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.014428+08:00
BK0905,2026-02-05T00:00:00Z,237925,237066,238321,235761,239558,-2492,-1.04,18133209,51183521134,2.92,0.68,0.00,0,8099776,10033433,2361910032000,1869085728000,-2631939072,5213661184,6981643776,-1767982592,12341295360,13205251840,-863956480,16730068992,15818917120,911151872,15641962752,13956491008,1685471744,-5.14,-3.45,-1.69,1.78,3.29,0,118,25,92,1,0,0,80.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.56854+08:00
BK0906,2026-02-05T00:00:00Z,172317,172727,173742,172283,172590,137,0.08,15139155,19782079117,1.48,0.77,0.00,0,7239016,7900139,1510348544000,1374525088000,-262496384,1536469680,1700358960,-163889280,4637751808,4736358912,-98607104,6596143872,6416585216,179558656,6685587456,6602649600,82937856,-1.33,-0.83,-0.50,0.91,0.42,0,122,61,58,3,0,0,41.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.277063+08:00
BK0907,2026-02-05T00:00:00Z,164870,161166,165378,161106,166928,-5762,-3.45,7824206,6615491365,4.58,0.62,0.00,0,3174429,4649777,159041880000,119710533000,-545033744,440238448,677264144,-237025696,1488452208,1796460256,-308008048,2138180064,2105890672,32289392,2092845328,1673078848,419766480,-8.24,-3.58,-4.66,0.49,6.35,0,17,0,16,1,0,0,-133.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.344703+08:00
BK0908,2026-02-05T00:00:00Z,348957,342529,350242,341369,357220,-14691,-4.11,42038583,62434956218,7.65,1.18,0.00,0,19457292,22581290,888916368000,785865536000,-4639775232,10234475776,13194415360,-2959939584,15616983296,17296818944,-1679835648,18201755904,16873170176,1328585728,16238999040,12964709632,3274289408,-7.43,-4.74,-2.69,2.13,5.24,0,39,7,32,0,0,0,-28.44,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.318846+08:00
BK0909,2026-02-05T00:00:00Z,209654,206859,210016,206577,210404,-3545,-1.68,12694623,13078889213,1.67,0.64,0.00,0,5527952,7166671,880841936000,817021120000,-788804272,866370272,1438637920,-572267648,2586185328,2802721952,-216536624,4357659648,3946252944,411406704,5061878528,4682264832,379613696,-6.03,-4.38,-1.66,3.15,2.90,0,64,7,57,0,0,0,53.11,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:27.736181+08:00
BK0910,2026-02-05T00:00:00Z,382173,378930,383091,377918,384174,-5244,-1.37,28917237,63186538367,2.49,0.82,0.00,0,12634397,16282841,2372774720000,2057670208000,-3468375808,6546720512,8590112256,-2043391744,14098167296,15523151360,-1424984064,19796865280,18738323968,1058541312,19994536192,17931076352,2063459840,-5.49,-3.23,-2.26,1.68,3.27,0,270,44,216,10,0,0,104.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:19.084226+08:00
BK0912,2026-02-05T00:00:00Z,174714,175906,177470,174452,176611,-705,-0.40,11869491,19305873333,3.56,0.75,0.00,0,5369436,6500056,808075840000,716160016000,-105796336,2550215568,2318901328,231314240,4242963664,4580074240,-337110576,6190472704,6331372032,-140899328,5874893568,5628197888,246695680,-0.55,1.20,-1.75,-0.73,1.28,0,38,11,25,2,0,0,125.06,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:27.003788+08:00
BK0913,2026-02-05T00:00:00Z,182605,182126,183831,181585,183256,-1130,-0.62,13165312,15095832245,2.32,0.60,0.00,0,5803486,7361826,779975104000,735737312000,-349710272,1274779856,1430694224,-155914368,3445683552,3639479456,-193795904,5025974784,4758811392,267163392,5103496192,5020949248,82546944,-2.32,-1.03,-1.28,1.77,0.55,0,59,20,37,2,0,0,50.58,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.641401+08:00
BK0914,2026-02-05T00:00:00Z,139116,139267,140122,138518,139455,-188,-0.13,5166528,4157471254,1.73,0.76,0.00,0,2376449,2790079,231814994000,206259766000,-68381824,353094512,331339680,21754832,908639024,998775680,-90136656,1335819616,1233269392,102550224,1472522304,1511396304,-38874000,-1.64,0.52,-2.17,2.47,-0.94,0,32,6,23,3,0,0,66.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.396982+08:00
BK0915,2026-02-05T00:00:00Z,156325,155776,156780,155319,157972,-2196,-1.39,6593980,21926886945,1.43,0.66,0.00,0,3146080,3447899,742521296000,679634368000,-1303598064,2815509568,3644166192,-828656624,5438497024,5913438464,-474941440,6741416192,6438471168,302945024,6304533504,5308897024,995636480,-5.95,-3.78,-2.17,1.38,4.54,0,31,4,27,0,0,0,47.52,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.682852+08:00
BK0916,2026-02-05T00:00:00Z,190094,190073,190905,187039,192802,-2729,-1.42,15903540,45112407037,3.97,0.82,0.00,0,7269580,8633960,1346077808000,1274716496000,-1532552704,5234712832,6201916160,-967203328,11195918848,11761268224,-565349376,15696827648,15129172480,567655168,12117235456,11152338176,964897280,-3.40,-2.14,-1.25,1.26,2.14,0,48,13,35,0,0,0,101.89,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.763554+08:00
BK0917,2026-02-05T00:00:00Z,246340,245811,247267,243172,249824,-4013,-1.61,118685156,334238852688,3.58,0.87,0.00,0,54044838,64640318,14252786688000,11030675200000,-14188272640,43200627712,53520400384,-10319772672,88093814784,91962314752,-3868499968,110269874176,103896236032,6373638144,84076986368,76566618112,7510368256,-4.24,-3.09,-1.16,1.91,2.25,0,464,92,367,5,0,0,96.55,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.897371+08:00
BK0918,2026-02-05T00:00:00Z,284163,277093,284163,276294,286650,-9557,-3.33,41831121,67853336226,4.19,0.90,0.00,0,17814434,24016687,1754695216000,1617980928000,-6551856384,7654610688,11399913472,-3745302784,15067379456,17873933056,-2806553600,20646163712,19897052672,749111040,23089811712,17336241152,5753570560,-9.66,-5.52,-4.14,1.10,8.48,0,84,5,78,1,0,0,40.33,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.775575+08:00
BK0920,2026-02-05T00:00:00Z,169843,170219,171138,169519,170992,-773,-0.45,45360297,100195825965,2.01,0.76,0.00,0,21679237,23681060,6289199360000,5297414656000,-2457912320,11228349952,12713998848,-1485648896,24532775680,25505039104,-972263424,31829989888,31326224128,503765760,30205395456,28241061632,1964333824,-2.45,-1.48,-0.97,0.50,1.96,0,216,63,144,9,0,0,43.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.964327+08:00
BK0921,2026-02-05T00:00:00Z,236549,236461,240014,235544,240436,-3975,-1.65,32725966,96054065395,1.97,0.74,0.00,0,15704747,17021220,2567680448000,2316751088000,-6529991680,12525318144,16390833408,-3865515264,22789594624,25454071040,-2664476416,29961653248,28652740352,1308912896,28282421504,23066359040,5216062464,-6.80,-4.02,-2.77,1.36,5.43,0,83,16,64,3,0,0,59.39,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.832747+08:00
BK0922,2026-02-05T00:00:00Z,222611,221133,223627,220931,224709,-3576,-1.59,88463960,163033428402,2.49,0.74,0.00,0,40873447,47590513,8295660288000,5739646976000,-7642684672,22678635520,25699873792,-3021238272,41724183296,46345629696,-4621446400,48035246592,47326098432,709148160,46715200256,39898526464,6816673792,-4.69,-1.85,-2.83,0.43,4.18,0,237,44,188,5,0,0,27.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.067414+08:00
BK0923,2026-02-05T00:00:00Z,171297,172990,174719,171297,173082,-92,-0.05,61121456,96014506676,7.48,0.77,0.00,0,30045007,31076448,1907977264000,1792301216000,-3232006912,12952919296,14069063168,-1116143872,22870308608,24986171648,-2115863040,30264266240,30530207488,-265941248,27027724032,23543603200,3484120832,-3.37,-1.16,-2.20,-0.28,3.63,0,89,38,48,3,0,0,182.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.502161+08:00
BK0924,2026-02-05T00:00:00Z,225430,227491,227929,224894,226396,1095,0.48,9342032,9086707109,2.32,0.92,0.00,0,4692403,4649629,577009360000,524944848000,66358672,1168568128,914989568,253578560,2057686144,2244906032,-187219888,2901407360,2949849376,-48442016,2799036928,2816953600,-17916672,0.73,2.79,-2.06,-0.53,-0.20,0,30,18,12,0,0,0,30.28,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.688854+08:00
BK0925,2026-02-05T00:00:00Z,224228,222979,226575,222826,225961,-2982,-1.32,9979498,10813919865,3.51,0.75,0.00,0,4202839,5776659,343898448000,313530992000,-898442080,959120992,1442267856,-483146864,2430252592,2845547808,-415295216,3527722864,3299932080,227790784,3601211840,2930560544,670651296,-8.31,-4.47,-3.84,2.11,6.20,0,25,3,22,0,0,0,46.31,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:39.971699+08:00
BK0926,2026-02-05T00:00:00Z,223577,223349,224495,221894,224592,-1243,-0.55,6403568,15128274346,2.57,0.76,0.00,0,2949537,3454031,539937168000,504113408000,-1357698368,1712526928,2567260608,-854733680,3385267696,3888232384,-502964688,4677132032,4253943008,423189024,5122446080,4187936880,934509200,-8.97,-5.65,-3.32,2.80,6.18,0,28,9,15,4,0,0,86.98,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:39.982541+08:00
BK0927,2026-02-05T00:00:00Z,159036,161443,161748,158676,159416,2027,1.27,11628040,15760183749,1.54,1.20,0.00,0,6251320,5376720,913010432000,826680640000,390238976,1886400288,1928781840,-42381552,4415618048,3982997520,432620528,5158926080,4858893824,300032256,4071298144,4761569536,-690271392,2.48,-0.27,2.75,1.90,-4.38,0,21,18,3,0,0,0,38.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.873473+08:00
BK0928,2026-02-05T00:00:00Z,143776,145732,146297,143634,144191,1541,1.07,13233335,9345385142,2.51,0.99,0.00,0,7472197,5761139,267649469000,246590330000,541948720,1636107136,1021337136,614770000,2286073456,2358894736,-72821280,2621170512,2985485264,-364314752,2571278016,2733890480,-162612464,5.80,6.58,-0.78,-3.90,-1.74,0,29,16,10,3,0,0,417.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.411808+08:00
BK0932,2026-02-05T00:00:00Z,206633,205545,208237,205245,206459,-914,-0.44,7327062,16812473725,3.53,0.82,0.00,0,3415410,3911652,342315024000,321426048000,-651838832,2066831472,2585359984,-518528512,4063923952,4197234272,-133310320,5113741568,5047332096,66409472,5155686400,4578198784,577487616,-3.88,-3.08,-0.79,0.40,3.43,0,35,9,26,0,0,0,79.04,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.530524+08:00
BK0933,2026-02-05T00:00:00Z,149734,154999,155443,149359,150250,4749,3.16,5181060,5005179924,2.94,1.20,0.00,0,2696368,2484692,183995687000,179579679000,170253696,556471232,391525456,164945776,1092512624,1087204704,5307920,1629084368,1719890304,-90805936,1631312048,1710759824,-79447776,3.40,3.30,0.11,-1.81,-1.59,0,12,12,0,0,0,0,66.61,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:31.579259+08:00
BK0935,2026-02-05T00:00:00Z,199844,200649,201694,196996,202858,-2209,-1.09,16367026,64522338676,3.35,0.96,0.00,0,7887442,8479584,3480484304000,2625480400000,-2184325888,8192585728,10108330752,-1915745024,17076060416,17344641280,-268580864,23419783168,22168301824,1251481344,14545510656,13625587712,919922944,-3.39,-2.97,-0.42,1.94,1.43,0,66,14,49,3,0,0,110.15,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.519282+08:00
BK0936,2026-02-05T00:00:00Z,121130,120601,122677,120592,121385,-784,-0.65,3940221,3821732414,3.53,0.72,0.00,0,1742747,2197474,159220109000,135604444000,-151646850,196525310,244000464,-47475154,836770304,940942000,-104171696,1272177248,1238523344,33653904,1363213312,1259514656,103698656,-3.97,-1.24,-2.73,0.88,2.71,0,15,6,9,0,0,0,61.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:27.870682+08:00
BK0937,2026-02-05T00:00:00Z,88391,88410,88746,88075,88787,-377,-0.42,34236930,38181684677,1.11,0.91,0.00,0,17275407,16961523,6319237376000,5218172160000,-523573248,6656926720,6347010048,309916672,9700001792,10533491712,-833489920,10584334592,10694556672,-110222080,10084500480,9450705152,633795328,-1.37,0.81,-2.18,-0.29,1.66,0,61,19,40,2,0,0,11.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.072018+08:00
BK0938,2026-02-05T00:00:00Z,118197,119568,121016,118099,118770,798,0.67,4236156,4088845738,4.27,1.73,0.00,0,1811516,2424640,167818787000,162014620000,167805824,501065296,423351584,77713712,939390976,849298864,90092112,1277592752,1261514320,16078432,1304935040,1488819312,-183884272,4.10,1.90,2.20,0.39,-4.50,0,15,9,5,1,0,0,24.51,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:27.024691+08:00
BK0939,2026-02-05T00:00:00Z,113835,113939,114756,113757,114210,-271,-0.24,7275667,10140065779,1.75,0.72,0.00,0,3419288,3856379,596823536000,536962352000,-195805456,862185088,1006491680,-144306592,2411616224,2463115088,-51498864,3351797280,3301956416,49840864,3327791936,3181827344,145964592,-1.93,-1.42,-0.51,0.49,1.44,0,54,24,28,2,0,0,42.00,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:29.594212+08:00
BK0940,2026-02-05T00:00:00Z,84637,86060,86574,84637,85240,820,0.96,74529610,94288266268,4.69,0.86,0.00,0,38583999,35945611,1911369376000,1680104832000,1197367040,15260148736,12917396736,2342752000,23556285952,24701670912,-1145384960,28392009216,29914554880,-1522545664,24759096832,24418897152,340199680,1.27,2.48,-1.21,-1.61,0.36,0,133,83,44,6,0,0,63.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:30.791643+08:00
BK0942,2026-02-05T00:00:00Z,124430,124589,125529,124159,125399,-810,-0.65,7569581,8292684531,1.84,0.78,0.00,0,3820336,3749245,541747568000,476788192000,-538196096,1063755632,1502115920,-438360288,2128227984,2228063792,-99835808,2638108912,2460020256,178088656,2299642624,1939535184,360107440,-6.49,-5.29,-1.20,2.15,4.34,0,13,2,11,0,0,0,78.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.831592+08:00
BK0943,2026-02-05T00:00:00Z,137579,136170,137770,135889,138941,-2771,-1.99,6582072,7127006424,2.15,0.62,0.00,0,2870274,3711798,279950208000,232707174000,-621269968,585993840,929938544,-343944704,1475211936,1752537200,-277325264,2288782544,2178208784,110573760,2606486096,2099764096,506722000,-8.72,-4.83,-3.89,1.55,7.11,0,18,3,14,1,0,0,-235.17,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.449049+08:00
BK0944,2026-02-05T00:00:00Z,98415,98057,98800,97957,98415,-358,-0.36,1709979,2545159433,1.13,0.80,0.00,0,837203,872776,231595743000,207984455000,-297780409,233507687,396971216,-163463529,577585632,711902512,-134316880,828179872,734294816,93885056,856605152,652709808,203895344,-11.70,-6.42,-5.28,3.69,8.01,0,13,3,9,1,0,0,31.21,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2026-02-05T15:36:28.678254+08:00
