symbol,trade_date,open,close,high,low,pre_close,change,change_percent,volume,amount,turnover_rate,volume_ratio,bid_ratio,bid_diff,buy_volume,sell_volume,total_market_cap,circ_market_cap,main_net_inflow,xlarge_inflow,xlarge_outflow,xlarge_net_inflow,large_inflow,large_outflow,large_net_inflow,mid_inflow,mid_outflow,mid_net_inflow,small_inflow,small_outflow,small_net_inflow,main_net_flow_ratio,xlarge_net_flow_ratio,large_net_flow_ratio,mid_net_flow_ratio,small_net_flow_ratio,total_stocks,trading_stocks,up_stocks,down_stocks,flat_stocks,limit_up_stocks,limit_down_stocks,pe,pb,median_pe,median_pb,leader_up_symbol,leader_up_change,leader_down_symbol,leader_down_change,data_source,created_at
BK1180,2025-10-13T00:00:00Z,175004,183635,184038,175004,183120,515,0.28,11513023,43383009498,4.79,0.96,0.00,0,5691212,5821811,984887088000,899381968000,-1151561216,5858306048,6359864064,-501558016,11165615360,11815618560,-650003200,14651898880,14258525696,393373184,10260639744,9265140480,995499264,-2.65,-1.16,-1.50,0.91,2.29,0,41,14,26,1,0,0,99.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.673475+08:00
BK1181,2025-10-13T00:00:00Z,120276,124546,124752,120276,125168,-622,-0.50,36557588,60518631087,3.14,0.92,0.00,0,18117461,18440128,2516515424000,2246911632000,-1857223680,9478618880,11004618752,-1525999872,16193820160,16525043968,-331223808,19136173824,18927755520,208418304,14075990784,12434136832,1641853952,-3.07,-2.52,-0.55,0.34,2.71,0,96,36,58,2,0,0,96.57,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:18.113032+08:00
BK1182,2025-10-13T00:00:00Z,120907,125164,125508,120907,127194,-2030,-1.60,9922480,17280050453,3.91,0.84,0.00,0,4821778,5100703,446828048000,396845392000,-826475840,1674858352,2040823744,-365965392,4033062160,4493572608,-460510448,5459725568,5467030528,-7304960,5504712448,4683884032,820828416,-4.78,-2.12,-2.66,-0.04,4.75,0,36,4,32,0,0,0,115.75,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:17.879081+08:00
BK1183,2025-10-13T00:00:00Z,112564,115749,115916,111721,116934,-1185,-1.01,19812708,17942216401,3.25,1.05,0.00,0,10720248,9092460,639650544000,578541808000,-647472288,1423027824,1794019200,-370991376,4152374896,4428855808,-276480912,5931197952,5944280576,-13082624,5816127488,5161714432,654413056,-3.61,-2.07,-1.54,-0.07,3.65,0,72,13,58,1,0,0,806.40,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:17.444894+08:00
BK1184,2025-10-13T00:00:00Z,174303,181045,181519,174170,184234,-3189,-1.73,67877994,172587732397,4.54,1.03,0.00,0,33829097,34048896,4708230912000,3985355664000,-6515956224,23874152192,26578375680,-2704223488,41976343808,45788076544,-3811732736,53437910272,53830636800,-392726528,48474681088,41622905856,6851775232,-3.78,-1.57,-2.21,-0.23,3.97,0,198,40,156,2,0,0,52.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.078693+08:00
BK1185,2025-10-13T00:00:00Z,100515,103409,103584,100230,103563,-154,-0.15,8647358,7318637942,2.87,0.97,0.00,0,4384249,4263109,252083938000,230784711000,-27532304,775988944,686468432,89520512,1761929568,1878982384,-117052816,2342613328,2349348624,-6735296,2228759488,2194491904,34267584,-0.38,1.22,-1.60,-0.09,0.47,0,35,10,25,0,0,0,-44.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.373903+08:00
BK1186,2025-10-13T00:00:00Z,106235,109270,109429,105957,109953,-683,-0.62,13251868,10697005938,3.44,0.86,0.00,0,6427644,6824224,343093488000,300458208000,-409113968,901647616,989145488,-87497872,2282213856,2603829952,-321616096,3383541376,3498890784,-115349408,3807888304,3284258000,523630304,-3.82,-0.82,-3.01,-1.08,4.90,0,38,10,28,0,0,0,-63.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.493864+08:00
BK1187,2025-10-13T00:00:00Z,121928,125173,125337,121331,126453,-1280,-1.01,21392934,21935341853,3.98,0.82,0.00,0,10475237,10917697,555859184000,500897024000,-702965168,1893363520,2007456240,-114092720,4636768512,5225640960,-588872448,7154587136,7279252480,-124665344,7665913600,6839116288,826797312,-3.20,-0.52,-2.68,-0.57,3.77,0,73,15,58,0,0,0,214.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:18.253549+08:00
BK1188,2025-10-13T00:00:00Z,134828,139762,140000,134668,140102,-340,-0.24,62422689,134552265823,3.19,0.96,0.00,0,31301305,31121384,4427998208000,3905027968000,-3217174528,18482922496,19451754752,-968832256,33784665856,36033008128,-2248342272,43026759168,43121936128,-95176960,35539981056,32228418304,3311562752,-2.39,-0.72,-1.67,-0.07,2.46,0,238,85,151,2,0,0,92.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.341562+08:00
BK1189,2025-10-13T00:00:00Z,101962,106183,106686,101962,107530,-1347,-1.25,6371908,18992300960,3.87,0.95,0.00,0,3204628,3167280,623238816000,442678640000,-630360144,2214439872,2396287248,-181847376,4531141632,4979654400,-448512768,5973607424,5984082688,-10475264,5770950656,5130115328,640835328,-3.32,-0.96,-2.36,-0.06,3.37,0,22,7,15,0,0,0,63.81,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:16.198847+08:00
BK1190,2025-10-13T00:00:00Z,124756,128491,129010,124627,130299,-1808,-1.39,7065045,19325406439,3.26,0.71,0.00,0,3358984,3706061,759720176000,587533472000,-1465623760,3249611056,4358842368,-1109231312,5151387904,5507780352,-356392448,5833394688,5374756608,458638080,4518587904,3513799120,1004788784,-7.58,-5.74,-1.84,2.37,5.20,0,16,2,13,1,0,0,59.46,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.430072+08:00
BK1192,2025-10-13T00:00:00Z,123812,127986,128054,123744,127691,295,0.23,68183490,43389513773,3.32,1.78,0.00,0,33352871,34830619,1922127072000,1584359376000,1304648448,7741276160,5743790080,1997486080,9775853568,10468691200,-692837632,12239732224,13120099072,-880366848,11807958528,12244819968,-436861440,3.01,4.60,-1.60,-2.03,-1.01,0,54,22,31,1,0,0,15.80,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:20.012614+08:00
BK1193,2025-10-13T00:00:00Z,97462,100500,100624,97462,100446,54,0.05,33134598,25450888160,3.11,1.27,0.00,0,18233997,14900600,774365376000,695168816000,-391325344,3354086224,3462688752,-108602528,6268910080,6551632896,-282722816,7874502656,7900018944,-25516288,7214377984,6801804800,412573184,-1.54,-0.43,-1.11,-0.10,1.62,0,48,15,33,0,0,0,327.59,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:18.837198+08:00
BK1194,2025-10-13T00:00:00Z,109572,113465,113682,109572,113714,-249,-0.22,168078061,374150681389,2.85,1.09,0.00,0,84244790,83833271,13034053888000,11272735232000,-8341667328,62576815360,67886799616,-5309984256,95845867520,98877550592,-3031683072,111090823168,109401423872,1689399296,94934843392,88295915520,6638927872,-2.23,-1.42,-0.81,0.45,1.77,0,437,148,278,11,0,0,28.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:17.451878+08:00
BK1195,2025-10-13T00:00:00Z,102090,104924,104929,101751,105152,-228,-0.22,60362127,47372508553,2.60,1.15,0.00,0,32266302,28095825,2159045472000,1996841920000,-650369024,4933240320,5158250240,-225009920,11172239104,11597598208,-425359104,14825348608,15382229760,-556881152,15158385152,13951135232,1207249920,-1.37,-0.47,-0.90,-1.18,2.55,0,205,71,134,0,0,0,157.54,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:19.65045+08:00
BK1196,2025-10-13T00:00:00Z,105575,108993,109193,105249,109002,-9,-0.01,95209562,96380715049,3.81,1.06,0.00,0,47237960,47971602,2035145312000,1854571600000,-490048256,13600145664,12884850432,715295232,21658999296,22864342784,-1205343488,29127477504,29916049664,-788572160,29245738240,27974401792,1271336448,-0.51,0.74,-1.25,-0.82,1.32,0,192,57,128,7,0,0,-234.18,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:18.082734+08:00
BK1197,2025-10-13T00:00:00Z,100787,103685,103787,100787,103822,-137,-0.13,107342065,82262902369,2.36,1.15,0.00,0,52301174,55040892,5061797376000,4444152064000,511436288,12576503296,11038214912,1538288384,19715375616,20742227712,-1026852096,23824593664,24925554688,-1100961024,23181681152,22595269888,586411264,0.62,1.87,-1.25,-1.34,0.71,0,158,56,96,6,0,0,38.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-13T22:59:16.652995+08:00
BK0420,2025-10-14T00:00:00Z,501808,502044,505957,501140,500482,1562,0.31,9999535,4532347164,1.04,1.07,0.00,0,5212594,4786941,771173328000,546801136000,-62429872,597793632,633729664,-35936032,1180349024,1206842864,-26493840,1315877456,1351157792,-35280336,1383380096,1285669872,97710224,-1.38,-0.79,-0.58,-0.78,2.16,0,14,9,3,2,0,0,196.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.794638+08:00
BK0421,2025-10-14T00:00:00Z,897459,903452,905513,896892,896788,6664,0.74,7773168,4973179745,0.77,1.22,0.00,0,4115472,3657696,704039264000,629489472000,-55133024,657429424,557189216,100240208,1065881200,1221254432,-155373232,1485704688,1633570640,-147865952,1681375632,1478376640,202998992,-1.11,2.02,-3.12,-2.97,4.08,0,30,22,7,1,0,0,16.32,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.628169+08:00
BK0422,2025-10-14T00:00:00Z,777021,775881,781665,772827,774590,1291,0.17,11462155,10188561690,1.30,1.13,0.00,0,5583504,5878651,940679808000,811239872000,-210135072,984648512,1217894896,-233246384,2344941664,2321830352,23111312,3252955840,3293104176,-40148336,3356333984,3072645792,283688192,-2.06,-2.29,0.23,-0.39,2.78,0,55,25,29,1,0,0,18.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.185105+08:00
BK0424,2025-10-14T00:00:00Z,3003957,3005380,3052650,2991163,2995240,10140,0.34,10111634,6906784377,2.26,1.05,0.00,0,4752923,5358711,398951456000,343722944000,-149069328,620093776,652275216,-32181440,1529294112,1646182000,-116887888,2090845728,2253604336,-162758608,2579201472,2267373520,311827952,-2.16,-0.47,-1.69,-2.36,4.51,0,28,15,9,4,0,0,34.64,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.203477+08:00
BK0425,2025-10-14T00:00:00Z,2773662,2756237,2808446,2746718,2756851,-614,-0.02,43982688,29598868901,1.94,1.03,0.00,0,20579015,23403673,1530700848000,1328920544000,-120367216,4517164544,4275200880,241963664,7148988672,7511319552,-362330880,8780712448,9131731712,-351019264,8560791808,8090051072,470740736,-0.41,0.82,-1.22,-1.19,1.59,0,68,31,31,6,0,0,8.94,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.473543+08:00
BK0427,2025-10-14T00:00:00Z,890172,891726,896535,888037,888207,3519,0.40,5019467,3799649859,1.67,1.06,0.00,0,2500756,2518712,201570460000,190368560000,-151896422,248152314,318130464,-69978150,893033536,974951808,-81918272,1305381328,1266183632,39197696,1293976752,1181278016,112698736,-4.00,-1.84,-2.16,1.03,2.97,0,23,18,5,0,0,0,16.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.373424+08:00
BK0428,2025-10-14T00:00:00Z,1804473,1805187,1823197,1799687,1797695,7492,0.42,61768066,38508691505,1.61,1.18,0.00,0,30146897,31621170,3487370704000,2917729984000,-494304768,5679649280,5881265664,-201616384,9779845888,10072534272,-292688384,11259512320,11801362944,-541850624,11170394112,10134238976,1036155136,-1.28,-0.52,-0.76,-1.41,2.69,0,85,57,20,8,0,0,19.45,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.704094+08:00
BK0429,2025-10-14T00:00:00Z,1172605,1157256,1180218,1153953,1166492,-9236,-0.79,7254966,11791588222,1.30,1.13,0.00,0,3412945,3842020,758617504000,626877120000,-583114144,1046923984,1381965808,-335041824,2604168976,2852241296,-248072320,3984450272,3840882976,143567296,3927662192,3500868976,426793216,-4.95,-2.84,-2.10,1.22,3.62,0,51,16,34,1,0,0,20.93,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:41.166248+08:00
BK0433,2025-10-14T00:00:00Z,1552699,1558481,1566731,1552684,1554198,4283,0.28,21958912,20838110698,2.79,1.31,0.00,0,10729251,11229661,1150671296000,970465760000,-162380048,2005941024,1945282608,60658416,5022503936,5245542400,-223038464,6759261184,6924740096,-165478912,6285181184,5927874048,357307136,-0.78,0.29,-1.07,-0.79,1.71,0,91,54,34,3,0,0,18.84,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.336807+08:00
BK0436,2025-10-14T00:00:00Z,1321216,1318059,1330868,1313352,1316444,1615,0.12,15839037,11912242794,2.69,1.13,0.00,0,7644987,8194050,541237552000,490090176000,-254673744,886143104,899076816,-12933712,2438549840,2680289872,-241740032,3922825184,4054152064,-131326880,4445698304,4053872304,391826000,-2.14,-0.11,-2.03,-1.10,3.29,0,98,55,39,4,0,0,40.23,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.24954+08:00
BK0437,2025-10-14T00:00:00Z,1172689,1197129,1205659,1172154,1166899,30230,2.59,20909980,18399498309,2.00,1.81,0.00,0,11059848,9850132,1868154976000,1560886896000,470793472,2789845680,2438553264,351292416,4621675520,4502174464,119501056,5672061184,5756607488,-84546304,4988048896,5374296064,-386247168,2.56,1.91,0.65,-0.46,-2.10,0,34,33,1,0,0,0,14.73,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.825725+08:00
BK0438,2025-10-14T00:00:00Z,2928226,2930142,2941109,2918205,2926314,3828,0.13,12872909,17437711717,1.68,1.05,0.00,0,6085879,6787031,1668901680000,1422052576000,-98716480,1386825104,1381309952,5515152,3805772624,3910004256,-104231632,5779493376,5818779648,-39286272,5903876096,5742978560,160897536,-0.57,0.03,-0.60,-0.23,0.92,0,119,76,39,4,0,0,35.02,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.501792+08:00
BK0440,2025-10-14T00:00:00Z,5018760,5004366,5053369,4991143,4998010,6356,0.13,3382555,4788334349,2.17,1.09,0.00,0,1633723,1748832,340540656000,247405724000,-71711280,329822688,271653984,58168704,993057280,1122937264,-129879984,1651898656,1634501648,17397008,1705328416,1646190176,59138240,-1.50,1.21,-2.71,0.36,1.24,0,44,17,23,4,0,0,28.86,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.514476+08:00
BK0447,2025-10-14T00:00:00Z,3139084,3052034,3157390,3041635,3125803,-73769,-2.36,43356918,71715905950,4.24,0.91,0.00,0,17471990,25884928,1939941472000,1743054880000,-5509777920,7203569920,10539485696,-3335915776,17035202304,19209064448,-2173862144,23759612160,22165635840,1593976320,22690914304,18776204800,3914709504,-7.68,-4.65,-3.03,2.22,5.46,0,146,12,130,4,0,0,148.47,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.933561+08:00
BK0448,2025-10-14T00:00:00Z,1835046,1772858,1839521,1766161,1821236,-48378,-2.66,27938511,118109428802,4.58,1.10,0.00,0,11901935,16036576,2467900992000,2125175856000,-6885802752,23232886528,28215804928,-4982918400,31094107904,32996992256,-1902884352,33273963776,31232993536,2040970240,28235143424,23421121024,4814022400,-5.83,-4.22,-1.61,1.73,4.08,0,107,13,93,1,0,0,89.22,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.039633+08:00
BK0450,2025-10-14T00:00:00Z,1146261,1162707,1173751,1144577,1143559,19148,1.67,23774585,15620532929,1.56,1.64,0.00,0,12650083,11124502,1093953744000,905028560000,403218976,2230659392,1762560032,468099360,3820822784,3885703168,-64880384,4585510400,4906698240,-321187840,4513202688,4521784064,-8581376,2.58,3.00,-0.42,-2.06,-0.05,0,35,28,6,1,0,0,9.82,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.701333+08:00
BK0451,2025-10-14T00:00:00Z,1494403,1489863,1520061,1484247,1486732,3131,0.21,51170032,34333393450,2.66,1.20,0.00,0,24162670,27007361,1201286752000,1079837120000,-1406630144,4607995136,5466699264,-858704128,8684877056,9232803072,-547926016,10540744704,10321989376,218755328,9868525056,8680649984,1187875072,-4.10,-2.50,-1.60,0.64,3.46,0,91,35,42,14,0,0,-6.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.010228+08:00
BK0454,2025-10-14T00:00:00Z,1922004,1874208,1930702,1868438,1907931,-33723,-1.77,11506663,20726532261,3.99,1.07,0.00,0,4915701,6590962,573679216000,475500896000,-814723760,1737072304,2341970784,-604898480,4705200896,4915026176,-209825280,6646245376,6317547776,328697600,6760577536,6274665216,485912320,-3.93,-2.92,-1.01,1.59,2.34,0,89,22,65,2,0,0,67.87,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.732393+08:00
BK0456,2025-10-14T00:00:00Z,2508369,2476229,2518484,2469398,2497000,-20771,-0.83,16460893,33908598161,2.19,0.99,0.00,0,7247973,9212920,2024867408000,1772827776000,-1776415056,3396407472,4781021440,-1384613968,8828739840,9220540928,-391801088,10808180480,10670680832,137499648,10235556608,8618490112,1617066496,-5.24,-4.08,-1.16,0.41,4.77,0,92,40,52,0,0,0,15.95,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.551582+08:00
BK0457,2025-10-14T00:00:00Z,3368508,3320028,3411448,3305751,3347318,-27290,-0.82,41923922,62652384996,4.50,1.09,0.00,0,19006893,22917029,1547412560000,1382646928000,-552300544,7330987776,7692919040,-361931264,15320907776,15511277056,-190369280,19910377472,19779469312,130908160,18423644672,17963696896,459947776,-0.88,-0.58,-0.30,0.21,0.73,0,140,39,98,3,0,0,39.42,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.709898+08:00
BK0458,2025-10-14T00:00:00Z,1990302,1941322,1998850,1935404,1976017,-34695,-1.76,5868739,13313460136,3.47,1.17,0.00,0,2455444,3413296,396820320000,314021072000,-638532256,970255648,1350914080,-380658432,3024344336,3282218160,-257873824,4314368000,4141916704,172451296,4386078720,3915291200,470787520,-4.80,-2.86,-1.94,1.30,3.54,0,75,15,58,2,0,0,67.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.348958+08:00
BK0459,2025-10-14T00:00:00Z,3409681,3281304,3428641,3269174,3377495,-96191,-2.85,24960785,96526166246,3.76,1.06,0.00,0,10491511,14469274,2916338640000,2466281424000,-4312544256,13803940096,16557768704,-2753828608,24463192064,26021907712,-1558715648,30266545664,28830134272,1436411392,26251777536,23496587008,2755190528,-4.47,-2.85,-1.61,1.49,2.85,0,150,20,129,1,0,0,57.97,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.419724+08:00
BK0464,2025-10-14T00:00:00Z,602471,600011,605199,598159,599860,151,0.03,10041476,6857120203,0.35,1.20,0.00,0,5452152,4589324,3606844128000,2092604624000,38389936,1021111312,1010834368,10276944,1678367744,1650254752,28112992,1996419776,2082637504,-86217728,1882468112,1834640304,47827808,0.56,0.15,0.41,-1.26,0.70,0,20,12,6,2,0,0,11.09,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.870525+08:00
BK0465,2025-10-14T00:00:00Z,3807471,3740309,3821694,3726119,3781579,-41270,-1.09,19785221,36980585751,2.01,1.04,0.00,0,8520628,11264593,2146048016000,1944504704000,-2252121936,2981815984,4320665856,-1338849872,8515555840,9428827904,-913272064,12276196352,11682620416,593575936,12523482368,10849456128,1674026240,-6.09,-3.62,-2.47,1.61,4.53,0,149,47,97,5,0,0,43.63,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.611165+08:00
BK0470,2025-10-14T00:00:00Z,1052343,1047501,1062408,1043412,1047435,66,0.01,11662546,7233199504,3.75,1.17,0.00,0,5366628,6295918,257815688000,230915811000,86774480,627036272,566819856,60216416,1562486800,1535928736,26558064,2259031024,2383799584,-124768560,2612256560,2575608304,36648256,1.20,0.83,0.37,-1.72,0.51,0,39,14,24,1,0,0,-16.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.031473+08:00
BK0471,2025-10-14T00:00:00Z,1752509,1710999,1763103,1705792,1745459,-34460,-1.97,8539315,7203463330,1.82,0.91,0.00,0,3611658,4927658,524521008000,484292272000,-281308544,608373888,686960192,-78586304,1538330080,1741052320,-202722240,2353973680,2250636560,103337120,2571749280,2391341376,180407904,-3.91,-1.09,-2.81,1.43,2.50,0,30,5,25,0,0,0,39.41,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.417237+08:00
BK0473,2025-10-14T00:00:00Z,16465549,16357681,16725891,16304767,16447609,-89928,-0.55,38466602,48150350534,1.53,0.77,0.00,0,17502683,20963920,3753916384000,3088291584000,-1304467200,7925706496,8730128384,-804421888,13251424256,13751469568,-500045312,14404736256,14252502016,152234240,11851346432,10699113472,1152232960,-2.71,-1.67,-1.04,0.32,2.39,0,49,11,37,1,0,0,19.38,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.940028+08:00
BK0474,2025-10-14T00:00:00Z,138860,140607,141606,138796,135892,4715,3.47,4659411,15202071907,0.61,1.65,0.00,0,2708590,1950820,3064715120000,2107639648000,112644704,3148165808,2856718416,291447392,4317619200,4496421888,-178802688,4266446048,4561095424,-294649376,3201238160,3019233632,182004528,0.74,1.92,-1.18,-1.94,1.20,0,5,5,0,0,0,0,8.66,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.326037+08:00
BK0475,2025-10-14T00:00:00Z,401825,412234,412545,400145,402735,9499,2.36,72977879,57384939616,0.55,1.47,0.00,0,44255288,28722591,15079730432000,10180787968000,1997846016,13048087552,11041600000,2006487552,16591482368,16600123904,-8641536,15592647424,16619087616,-1026440192,11379060992,12350466816,-971405824,3.48,3.50,-0.02,-1.79,-1.69,0,42,42,0,0,0,0,7.01,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.811183+08:00
BK0476,2025-10-14T00:00:00Z,1542221,1534667,1552284,1529949,1534056,611,0.04,9938681,9297631692,2.70,1.17,0.00,0,4883761,5054920,473802784000,425211984000,-225973504,664545984,823969088,-159423104,2029684800,2096235200,-66550400,3051392576,3061355648,-9963072,3386802480,3150865904,235936576,-2.43,-1.71,-0.72,-0.11,2.54,0,67,33,32,2,0,0,50.65,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.353841+08:00
BK0477,2025-10-14T00:00:00Z,5055245,5145812,5157402,5053575,5038998,106814,2.12,4078129,26127955968,1.33,1.60,0.00,0,2190681,1887448,3452504784000,3327310208000,1301602000,4855624448,4129308464,726315984,7734538496,7159252480,575286016,8796880640,9581210112,-784329472,4367198464,4884471296,-517272832,4.98,2.78,2.20,-3.00,-1.98,0,39,35,4,0,0,0,19.12,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.789265+08:00
BK0478,2025-10-14T00:00:00Z,2446223,2361586,2463698,2350050,2398558,-36972,-1.54,72667556,96901676485,5.01,1.26,0.00,0,32291079,40376477,2343375680000,1977632736000,-4356070400,17179029248,19707608320,-2528579072,24443681280,26271172608,-1827491328,27348844032,27213197056,135646976,25605963264,21358462464,4247500800,-4.50,-2.61,-1.89,0.14,4.38,0,76,17,57,2,0,0,21.83,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:37.927983+08:00
BK0479,2025-10-14T00:00:00Z,909607,892960,913965,889653,902074,-9114,-1.01,76230857,28777514567,3.90,1.92,0.00,0,34442431,41788426,1028178928000,925312336000,-748035840,6212558080,6595958528,-383400448,6427455488,6792090880,-364635392,7276024832,7437390336,-161365504,8087185408,7191963392,895222016,-2.60,-1.33,-1.27,-0.56,3.11,0,48,6,40,2,0,0,-278.71,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.070874+08:00
BK0480,2025-10-14T00:00:00Z,5454064,5374327,5516223,5361574,5455587,-81260,-1.49,7869623,23164895522,2.14,1.04,0.00,0,3530864,4338760,1288186640000,1042574464000,-1124650960,2659121152,3608478416,-949357264,5948712704,6124006400,-175293696,7897801728,7246190080,651611648,6275689728,5818552320,457137408,-4.85,-4.10,-0.76,2.81,1.97,0,46,6,39,1,0,0,193.50,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.865563+08:00
BK0481,2025-10-14T00:00:00Z,5079813,4954581,5117256,4938684,5044216,-89635,-1.78,43672284,78646291896,3.77,0.79,0.00,0,18397623,25274661,2421817968000,2000381632000,-3052293888,7798642688,9218137856,-1419495168,17526879232,19159677952,-1632798720,25438381312,25003128064,435253248,26277710336,23629063936,2648646400,-3.88,-1.80,-2.08,0.55,3.37,0,234,37,195,2,0,0,35.43,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:39.391126+08:00
BK0482,2025-10-14T00:00:00Z,1834166,1841882,1852096,1832507,1832283,9599,0.52,22615428,15399739406,2.47,1.26,0.00,0,11049996,11565431,589566912000,543281184000,-40004192,1595981120,1558764560,37216560,3647662016,3724882768,-77220752,5015247360,5050648576,-35401216,4818853632,4743448064,75405568,-0.26,0.24,-0.50,-0.23,0.49,0,60,38,15,7,0,0,104.72,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.41338+08:00
BK0484,2025-10-14T00:00:00Z,1118692,1117097,1133715,1112299,1112567,4530,0.41,8153781,9115981562,2.55,0.98,0.00,0,3590402,4563379,353237696000,272700272000,154245488,944217552,767159584,177057968,2030385040,2053197520,-22812480,2853682240,2984094384,-130412144,3127655280,3158751520,-31096240,1.69,1.94,-0.25,-1.43,-0.34,0,35,15,18,2,0,0,34.21,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:38.92974+08:00
BK0485,2025-10-14T00:00:00Z,1613169,1614821,1627370,1610223,1608239,6582,0.41,5739158,7180718872,2.64,0.86,0.00,0,2670612,3068546,376799744000,339551696000,-131781568,670200592,678998016,-8797424,1753748496,1876732640,-122984144,2385427664,2409162944,-23735280,2262521344,2107004496,155516848,-1.84,-0.12,-1.71,-0.33,2.17,0,37,18,19,0,0,0,52.05,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.243024+08:00
BK0486,2025-10-14T00:00:00Z,1040267,1028557,1044954,1025563,1036683,-8126,-0.78,26148961,24173333174,2.36,0.83,0.00,0,11531824,14617138,1090817968000,999778832000,-1203039568,1800978368,2478521360,-677542992,5480147200,6005643776,-525496576,7885815040,7653183744,232631296,8591707392,7627325952,964381440,-4.98,-2.80,-2.17,0.96,3.99,0,99,26,71,2,0,0,65.77,0.00,0.00,0.00,,0.00,,0.00,EastMoney,2025-10-14T15:44:40.401734+08:00
